_runtime,losses/approx_kl,losses/value_loss,global_step,losses/old_approx_kl,charts/episodic_return,losses/explained_variance,losses/entropy,losses/clipfrac,charts/episodic_length,_timestamp,losses/policy_loss,charts/SPS,_step,charts/learning_rate
505.7479476928711,0.0001679426059126854,0.00038563337875530124,323968,0.0016231229528784752,,0.11616557836532593,0.5000739693641663,0.0,,1763260596.7275248,-0.007820727303624153,678.0,3398,0.0001056835608324036
506.05102252960205,1.139473170042038e-05,355.6794128417969,324224,0.0008820788934826851,,-3.981590270996094e-05,0.544983446598053,0.0,,1763260597.0305996,-0.0006611868739128113,678.0,3401,0.00010552995081525296
506.6043462753296,0.0002459287643432617,242.68865966796875,324736,0.003071742132306099,,0.00018072128295898438,0.511273980140686,0.0,,1763260597.5839233,0.0038462169468402863,679.0,3406,0.00010522273078095168
506.7247989177704,8.255336433649063e-05,0.0028893928974866867,324864,0.0013760002329945564,,0.023403525352478027,0.47121578454971313,0.0,,1763260597.704376,0.002237081527709961,679.0,3407,0.00010514592577237636
507.9642481803894,,,326142,,500.0,,,,500.0,1763260598.9438252,,,3419,
508.7097692489624,1.790560781955719e-05,0.003534745192155242,326784,-0.0009653009474277496,,0.008666932582855225,0.5225541591644287,0.0,,1763260599.6893463,-0.0010380856692790985,680.0,3426,0.00010399385791970417
508.9294376373291,1.6792677342891693e-05,0.0002738171606324613,327040,0.0012004254385828972,,-0.32540643215179443,0.5453628301620483,0.0,,1763260599.9090147,0.0006608068943023682,680.0,3428,0.00010384024790255353
509.61298179626465,3.0304305255413055e-05,504.6866455078125,327680,0.000493994913995266,,0.0002224445343017578,0.576216459274292,0.0,,1763260600.5925589,-0.001119181513786316,681.0,3435,0.00010345622285967693
511.212443113327,0.00011236313730478287,388.904541015625,329216,0.003498340956866741,,-2.6106834411621094e-05,0.5500295758247375,0.0,,1763260602.1920202,0.0009753555059432983,681.0,3450,0.00010253456275677308
511.36724972724915,0.00011273473501205444,0.0034691274631768465,329344,-0.002302480861544609,,-0.16125810146331787,0.5391616225242615,0.0,,1763260602.3468268,-0.0035988986492156982,681.0,3451,0.00010245775774819776
512.5358185768127,0.0002346634864807129,0.0003734273195732385,330496,0.005171464756131172,,-0.11475241184234619,0.5701591968536377,0.0,,1763260603.5153956,-0.0052499473094940186,682.0,3462,0.00010176651267101988
513.9767460823059,0.00030218251049518585,0.00031385765760205686,331904,0.0024443045258522034,,0.05377858877182007,0.5594182014465332,0.0,,1763260604.9563231,-0.008083954453468323,683.0,3476,0.00010092165757669136
514.2454853057861,4.37907874584198e-06,541.3164672851562,332160,-9.974837303161621e-05,,0.00026541948318481445,0.5254182815551758,0.0,,1763260605.2250624,7.0229172706604e-05,683.0,3479,0.00010076804755954072
516.1548829078674,,,334142,,500.0,,,,500.0,1763260607.13446,,,3498,
516.6804583072662,,,334642,,500.0,,,,500.0,1763260607.6600354,,,3503,
517.6610674858093,,,335642,,500.0,,,,500.0,1763260608.6406446,,,3513,
518.9611911773682,5.351845175027847e-05,0.0007231521885842085,336896,0.0020217290148139,,-0.11624383926391602,0.5694543123245239,0.0,,1763260609.9407682,0.001720227301120758,686.0,3525,9.792626951821148e-05
520.0957763195038,,,338142,,500.0,,,,500.0,1763260611.0753534,,,3537,
521.8315541744232,0.00035479292273521423,0.004171236418187618,339840,-0.008443333208560944,,-0.20898032188415527,0.5206485390663147,0.0,,1763260612.8111312,-0.0038340911269187927,688.0,3554,9.615975432097912e-05
521.9797220230103,0.0004844833165407181,0.0006197734619490802,339968,0.005147999152541161,,-0.009507298469543457,0.5254591703414917,0.0,,1763260612.959299,-0.0003316923975944519,688.0,3555,9.60829493124038e-05
524.0993852615356,,,342142,,500.0,,,,500.0,1763260615.0789623,,,3576,
524.3444724082947,3.3192336559295654e-06,0.00385994091629982,342272,0.0003027021884918213,,0.001444101333618164,0.5106685161590576,0.0,,1763260615.3240495,-0.00042175501585006714,690.0,3578,9.470045915804803e-05
524.6352059841156,,,342642,,500.0,,,,500.0,1763260615.614783,,,3581,
525.530916929245,7.14324414730072e-06,0.000578180595766753,343424,-0.00014636479318141937,,-0.0016177892684936523,0.5614796280860901,0.0,,1763260616.510494,0.00074758380651474,690.0,3589,9.400921408087015e-05
528.0247828960419,1.8427148461341858e-05,0.003201534738764167,345856,-5.592964589595795e-05,,-0.06052815914154053,0.48598718643188477,0.0,,1763260619.00436,-0.0010707192122936249,692.0,3613,9.254992619389668e-05
528.9470670223236,0.00025687646120786667,443.3865051269531,346752,0.007878550328314304,,1.0788440704345703e-05,0.5201700329780579,0.0,,1763260619.926644,0.0037421323359012604,692.0,3622,9.201229113386944e-05
530.8256213665009,,,348642,,500.0,,,,500.0,1763260621.8051984,,,3640,
532.6070311069489,1.2626871466636658e-05,511.0540771484375,350208,-8.167698979377747e-05,,9.059906005859375e-06,0.5191386342048645,0.0,,1763260623.5866082,0.0009569674730300903,694.0,3656,8.993855590233579e-05
534.0744166374207,0.0019422536715865135,0.0008961950661614537,351616,0.01061216276139021,,0.09949624538421631,0.4807837903499603,0.0,,1763260625.0539937,-0.02588299661874771,695.0,3669,8.909370080800727e-05
535.1215920448303,0.0002743639051914215,0.00029825136880390346,352640,-0.008757798001170158,,-0.05493056774139404,0.5647496581077576,0.0,,1763260626.101169,2.4862587451934814e-05,695.0,3679,8.847926073940471e-05
535.52037525177,0.00016101915389299393,0.00019961931684520096,353024,-0.006186378188431263,,-0.08560311794281006,0.527324914932251,0.0,,1763260626.4999523,0.0004308745265007019,696.0,3683,8.824884571367875e-05
535.5719218254089,,,353142,,500.0,,,,500.0,1763260626.551499,,,3684,
538.4820199012756,3.4831464290618896e-06,0.003387728938832879,355840,0.0002773068845272064,,-0.03759968280792236,0.5942485332489014,0.0,,1763260629.461597,0.0001391284167766571,697.0,3711,8.655914280097932e-05
538.7340655326843,0.000495140440762043,0.0003019662981387228,356096,0.0016411980614066124,,-0.15622305870056152,0.5660430192947388,0.0,,1763260629.7136426,-0.0004333183169364929,697.0,3713,8.640553278382868e-05
538.8880305290222,8.522812277078629e-05,281.5906066894531,356224,-0.002802549861371517,,-2.7060508728027344e-05,0.5745992660522461,0.0,,1763260629.8676076,-0.00039245933294296265,697.0,3715,8.632872777525336e-05
540.4645326137543,0.0002768496051430702,0.0027756518684327602,357888,-0.00465791393071413,,-0.25535380840301514,0.5752511620521545,0.0,,1763260631.4441097,-0.006524114869534969,698.0,3731,8.533026266377419e-05
540.6957197189331,8.371192961931229e-05,353.599609375,358144,0.0006008641794323921,,7.62939453125e-05,0.5646373629570007,0.0,,1763260631.6752968,0.00028584524989128113,699.0,3734,8.517665264662355e-05
542.8554530143738,5.404464900493622e-06,0.003084777854382992,360320,0.000746498815715313,,0.011992156505584717,0.5686293840408325,0.0,,1763260633.83503,-9.596720337867737e-05,700.0,3755,8.387096750084311e-05
545.0104501247406,9.435229003429413e-06,0.0026395951863378286,362368,-0.00011242832988500595,,-0.19783365726470947,0.5491690039634705,0.0,,1763260635.9900272,-0.0007246881723403931,701.0,3775,8.264208736363798e-05
545.3902335166931,1.1087395250797272e-05,116.54676818847656,362752,0.0012610582634806633,,8.851289749145508e-05,0.5781311392784119,0.0,,1763260636.3698106,6.790086627006531e-05,701.0,3779,8.241167233791202e-05
547.9783263206482,7.2442926466465e-05,0.002826530020684004,365312,0.0015367930755019188,,0.00862652063369751,0.5835657119750977,0.0,,1763260638.9579034,0.0002022385597229004,703.0,3804,8.087557944236323e-05
548.228682756424,,,365642,,500.0,,,,500.0,1763260639.2082598,,,3807,
552.3707320690155,3.848504275083542e-05,627.5568237304688,369664,0.00045709218829870224,,-9.059906005859375e-06,0.5742653608322144,0.0,,1763260643.3503091,0.0009784400463104248,705.0,3847,7.826420915080234e-05
555.6876270771027,1.2082047760486603e-05,0.0005323293735273182,372992,6.360001862049103e-06,,-0.1297370195388794,0.591759204864502,0.0,,1763260646.6672041,0.0001757405698299408,707.0,3879,7.626727892784402e-05
556.0861306190491,3.6003999412059784e-05,0.003037687623873353,373376,0.0013488726690411568,,-0.16416597366333008,0.5275505185127258,0.0,,1763260647.0657077,0.0005441932007670403,707.0,3883,7.603686390211806e-05
556.2109079360962,0.00011551287025213242,0.00044336699647828937,373504,0.004513646475970745,,-0.05740964412689209,0.5747634172439575,0.0,,1763260647.190485,-0.004611380398273468,707.0,3884,7.596005889354274e-05
556.5011625289917,2.5713816285133362e-05,73.3973388671875,373760,-0.0015476234257221222,,-2.8967857360839844e-05,0.5449684858322144,0.0,,1763260647.4807396,-8.634291589260101e-05,707.0,3887,7.58064488763921e-05
556.8940591812134,4.1507184505462646e-05,532.5270385742188,374144,-0.0015173405408859253,,-5.0067901611328125e-05,0.5587926506996155,0.0,,1763260647.8736362,0.0009602010250091553,708.0,3891,7.557603385066614e-05
557.6984543800354,3.287661820650101e-05,0.0005044864374212921,374912,0.0035371677950024605,,0.045682311058044434,0.5910670161247253,0.0,,1763260648.6780314,-0.0010431408882141113,708.0,3898,7.511520379921421e-05
559.1340234279633,7.87246972322464e-06,0.002746717305853963,376320,-0.0004183938726782799,,0.043616294860839844,0.522980272769928,0.0,,1763260650.1136005,0.0004992876201868057,709.0,3912,7.42703559808433e-05
559.3776454925537,,,376642,,500.0,,,,500.0,1763260650.3572226,,,3915,
560.8482973575592,0.00012707244604825974,0.00045368977589532733,377984,0.004782085306942463,,-0.02541816234588623,0.5151805877685547,0.0,,1763260651.8278744,-0.005780532956123352,709.0,3928,7.327189086936414e-05
562.3997881412506,,,379642,,500.0,,,,500.0,1763260653.3793652,,,3944,
562.4936413764954,2.8518959879875183e-05,536.7928466796875,379648,-0.00022950582206249237,,1.3649463653564453e-05,0.5751959681510925,0.0,,1763260653.4732184,-0.0027988553047180176,710.0,3945,7.227342575788498e-05
562.6318788528442,0.00011515151709318161,0.0030650680419057608,379776,0.0023767566308379173,,0.029691874980926514,0.5405200719833374,0.0,,1763260653.611456,-0.004676308482885361,710.0,3946,7.219662074930966e-05
563.4823503494263,,,380642,,500.0,,,,500.0,1763260654.4619274,,,3954,
564.5559995174408,0.00011151563376188278,0.0004203947901260108,381568,-0.0023352457210421562,,-0.04252266883850098,0.5693193674087524,0.0,,1763260655.5355766,0.0034660547971725464,711.0,3963,7.112135062925518e-05
565.1252863407135,,,382142,,500.0,,,,500.0,1763260656.1048634,,,3969,
566.4323062896729,0.0001306496560573578,0.0029555466026067734,383360,0.0041259173303842545,,-0.0344541072845459,0.5047237873077393,0.0,,1763260657.4118834,-0.004684269428253174,712.0,3981,7.004608050920069e-05
566.6772902011871,9.176135063171387e-05,0.00040745828300714493,383616,0.002198038622736931,,-0.026396632194519043,0.5920498371124268,0.0,,1763260657.6568673,0.001064550131559372,712.0,3983,6.989247049205005e-05
568.1690654754639,7.721595466136932e-06,0.0002320592466276139,385024,-0.0002408260479569435,,0.02312570810317993,0.6045269966125488,0.0,,1763260659.1486425,-0.0006412044167518616,713.0,3997,6.904762267367914e-05
570.5239059925079,,,387242,,500.0,,,,500.0,1763260661.503483,,,4020,
574.628137588501,,,391242,,500.0,,,,500.0,1763260665.6077147,,,4059,
577.4734537601471,2.061203122138977e-05,0.000605098728556186,394112,-0.001847878098487854,,0.007623136043548584,0.5254862308502197,0.0,,1763260668.4530308,0.0008690208196640015,717.0,4087,6.35944670648314e-05
577.8253235816956,8.603930473327637e-05,0.0007164934650063515,394496,-0.0020520687103271484,,0.06985580921173096,0.5864813923835754,0.0,,1763260668.8049006,0.0026388168334960938,718.0,4091,6.336405203910545e-05
579.1700110435486,0.00012646615505218506,0.0023273841943591833,395904,-0.003151634708046913,,-0.03480231761932373,0.5542457103729248,0.0,,1763260670.149588,-0.0004929639399051666,718.0,4105,6.251920422073454e-05
579.5114822387695,1.2384727597236633e-05,706.995849609375,396288,-0.0015869997441768646,,-1.0609626770019531e-05,0.5078760385513306,0.0,,1763260670.4910593,-0.0006585195660591125,719.0,4109,6.228878919500858e-05
580.0895805358887,4.975311458110809e-05,0.0022529468405991793,396928,-0.002262422814965248,,-0.09439826011657715,0.5715585947036743,0.0,,1763260671.0691576,-0.0015619774349033833,719.0,4115,6.190476415213197e-05
580.4740254878998,1.391582190990448e-05,559.62890625,397312,-0.0010266825556755066,,-1.5497207641601562e-06,0.5398308634757996,0.0,,1763260671.4536026,-0.0005739256739616394,719.0,4119,6.167434912640601e-05
582.8573844432831,2.829916775226593e-05,0.0026544183492660522,399872,0.0006061159074306488,,0.2255305051803589,0.5576633810997009,0.0,,1763260673.8369615,-0.001662619411945343,721.0,4144,6.013824895489961e-05
583.4979131221771,4.135258495807648e-05,0.00073973648250103,400512,0.00227239727973938,,-0.04360759258270264,0.5823932886123657,0.0,,1763260674.4774902,-0.0010099206119775772,721.0,4150,5.975422391202301e-05
585.2213363647461,1.2334436178207397e-05,0.0007533062598668039,402304,0.0003599729388952255,,-0.09764039516448975,0.5593831539154053,0.0,,1763260676.2009134,-0.0014811381697654724,722.0,4168,5.8678953791968524e-05
586.722540140152,5.7241879403591156e-05,757.1441650390625,403840,0.0020523788407444954,,7.867813110351562e-05,0.5497798323631287,0.0,,1763260677.7021172,-0.002469465136528015,723.0,4184,5.775729732704349e-05
587.7311825752258,6.573274731636047e-06,473.83135986328125,404864,0.0013924557715654373,,-3.170967102050781e-05,0.601531445980072,0.0,,1763260678.7107596,0.0005679279565811157,723.0,4194,5.714285725844093e-05
588.2196462154388,1.909211277961731e-05,741.788330078125,405376,0.0007561482489109039,,-1.1920928955078125e-05,0.6126589775085449,0.0,,1763260679.1992233,0.0004678592085838318,724.0,4199,5.6835637224139646e-05
590.6689360141754,0.0001455415040254593,0.0023785014636814594,407936,0.0004098918288946152,,0.06830263137817383,0.5898799300193787,0.0,,1763260681.648513,-0.004244215786457062,725.0,4224,5.529954069061205e-05
591.0966262817383,,,408362,,91.0,,,,91.0,1763260682.0762033,,,4229,
592.6656174659729,1.4184974133968353e-05,0.0006651084404438734,409856,0.0015766182914376259,,-0.005762696266174316,0.6237981915473938,0.0,,1763260683.6451945,0.0014675743877887726,726.0,4243,5.4147465561982244e-05
592.9412121772766,2.5576911866664886e-05,0.001959441928192973,410112,0.0005830628797411919,,-0.06673836708068848,0.6043950915336609,0.0,,1763260683.9207892,2.623721957206726e-05,726.0,4246,5.3993855544831604e-05
593.56179022789,5.4652802646160126e-05,0.000623247236944735,410752,0.0006110994145274162,,-0.03782522678375244,0.5542516112327576,0.0,,1763260684.5413673,0.001972634345293045,726.0,4252,5.3609830501955e-05
593.6905827522278,6.904825568199158e-06,673.2101440429688,410880,0.001022944226861,,-1.7762184143066406e-05,0.5944651961326599,0.0,,1763260684.6701598,0.00021239370107650757,726.0,4254,5.353302549337968e-05
593.8121328353882,5.572102963924408e-05,0.0024897404946386814,411008,0.0004942305386066437,,0.07528501749038696,0.5952942371368408,0.0,,1763260684.79171,-0.004118496552109718,726.0,4255,5.345622048480436e-05
595.6374404430389,,,412862,,500.0,,,,500.0,1763260686.6170175,,,4273,
596.006352186203,0.00013293884694576263,0.0006948844529688358,413184,-0.00018713250756263733,,0.2129584550857544,0.598578155040741,0.0,,1763260686.9859293,-0.0023237615823745728,728.0,4276,5.2150538977002725e-05
596.1173131465912,0.00013786740601062775,0.0005092475330457091,413312,0.005845094099640846,,-0.13102483749389648,0.5932692289352417,0.0,,1763260687.0968902,-0.0010600583627820015,728.0,4277,5.2073733968427405e-05
596.1402261257172,,,413362,,500.0,,,,500.0,1763260687.1198032,,,4278,
597.1415662765503,6.373599171638489e-05,0.0010144347324967384,414336,-0.002418301999568939,,-0.1872553825378418,0.5539191365242004,0.0,,1763260688.1211433,-0.0021349266171455383,728.0,4288,5.145929389982484e-05
597.31485414505,,,414571,,500.0,,,,500.0,1763260688.2944312,,,4290,
597.5344605445862,3.650505095720291e-05,0.00272005470469594,414720,-0.0004233242943882942,,-0.08896386623382568,0.5341708660125732,0.0,,1763260688.5140376,0.002552460879087448,728.0,4292,5.122887887409888e-05
599.8219068050385,0.0001635868102312088,0.0005998847773298621,417024,-0.0012883413583040237,,-0.17940986156463623,0.6028606295585632,0.0,,1763260690.8014839,-0.004977956414222717,729.0,4314,4.984638871974312e-05
600.1770434379578,0.00010643992573022842,0.0007038118783384562,417408,0.0007154578343033791,,0.188187837600708,0.5202368497848511,0.0,,1763260691.1566205,-0.002202928066253662,730.0,4318,4.961597369401716e-05
602.8641560077667,5.8809295296669006e-05,0.0023768418468534946,420224,-0.0018076319247484207,,-0.9254194498062134,0.5412065982818604,0.0,,1763260693.843733,-0.0033006202429533005,731.0,4346,4.792626714333892e-05
604.732827425003,0.00022463221102952957,0.0020378422923386097,422272,0.007035803981125355,,0.14871668815612793,0.5032475590705872,0.0,,1763260695.7124045,-0.0006656236946582794,732.0,4366,4.6697387006133795e-05
605.3548948764801,1.9902363419532776e-06,0.000787200522609055,422912,-0.00047653261572122574,,-0.016605854034423828,0.5693560838699341,0.0,,1763260696.334472,0.000138014554977417,733.0,4372,4.6313365601236e-05
605.8172047138214,4.08664345741272e-06,0.0007512795855291188,423424,-0.0005747079849243164,,-0.6543762683868408,0.588464081287384,0.0,,1763260696.7967818,-0.00020863115787506104,733.0,4377,4.600614556693472e-05
605.9283993244171,9.064562618732452e-05,0.0005494733923114836,423552,0.00018071942031383514,,0.3182135224342346,0.6107096076011658,0.0,,1763260696.9079764,-0.004732213914394379,733.0,4378,4.59293405583594e-05
606.732898235321,1.6160309314727783e-05,0.0005608057836070657,424448,-0.001324336975812912,,-0.0334857702255249,0.5682733058929443,0.0,,1763260697.7124753,-0.0004691611975431442,733.0,4387,4.539170549833216e-05
607.5380311012268,1.3501383364200592e-05,0.0009193402947857976,425344,-0.0002585267648100853,,-0.10134994983673096,0.5447461605072021,0.0,,1763260698.5176082,0.0015533193945884705,734.0,4396,4.4854070438304916e-05
609.0297646522522,,,427071,,500.0,,,,500.0,1763260700.0093417,,,4413,
609.2632455825806,2.148374915122986e-05,0.002169508021324873,427264,-0.0016270298510789871,,0.07833218574523926,0.5671035051345825,0.0,,1763260700.2428226,0.0014265552163124084,735.0,4415,4.370199530967511e-05
613.1393115520477,1.232977956533432e-05,0.00045691756531596184,431488,-0.000484406016767025,,-0.04265296459197998,0.5792016983032227,0.0,,1763260704.1188886,-0.00024729594588279724,737.0,4456,4.116743366466835e-05
614.411643743515,2.7645379304885864e-05,0.0006994279101490974,432896,-0.0007991194725036621,,0.004233598709106445,0.6029468178749084,0.0,,1763260705.3912208,-0.0009421892464160919,738.0,4470,4.0322582208318636e-05
615.0716438293457,7.2820112109184265e-06,713.3138427734375,433664,0.0003590220585465431,,-0.00012505054473876953,0.5770570635795593,0.0,,1763260706.051221,5.303323268890381e-05,739.0,4478,3.9861752156866714e-05
615.2887358665466,2.4265609681606293e-05,0.0007917204638943076,433920,-0.0008078264072537422,,-0.6164805889129639,0.5486811995506287,0.0,,1763260706.268313,-0.0015091262757778168,739.0,4480,3.9708142139716074e-05
616.308153629303,1.4803372323513031e-05,367.0829162597656,435072,0.00016017910093069077,,-3.3020973205566406e-05,0.5733529329299927,0.0,,1763260707.2877307,0.00014705047942698002,740.0,4492,3.901689706253819e-05
616.7095305919647,,,435571,,500.0,,,,500.0,1763260707.6891077,,,4496,
616.8913564682007,1.0923482477664948e-05,0.002194970613345504,435712,-0.00011954177170991898,,0.08381384611129761,0.5585101842880249,0.0,,1763260707.8709335,-7.170438766479492e-05,740.0,4498,3.863287201966159e-05
618.9369964599609,4.890374839305878e-06,0.0007229137700051069,438016,5.8854930102825165e-05,,-0.07938706874847412,0.5659883618354797,0.0,,1763260709.9165735,0.00020807981491088867,741.0,4520,3.725038550328463e-05
619.050751209259,4.393048584461212e-06,846.7943725585938,438144,-0.0005002589896321297,,0.00010102987289428711,0.5408806204795837,0.0,,1763260710.0303283,0.00025180354714393616,741.0,4522,3.717358049470931e-05
619.2675926685333,3.928877413272858e-05,0.0006926079513505101,438400,-0.0006865393370389938,,-0.02726447582244873,0.5702917575836182,0.0,,1763260710.2471697,0.0007057376205921173,742.0,4524,3.701997047755867e-05
619.3763816356659,6.321445107460022e-05,0.0006143767386674881,438528,0.0017793569713830948,,0.17936843633651733,0.5379718542098999,0.0,,1763260710.3559587,-0.0003501996397972107,742.0,4525,3.694316546898335e-05
619.4879901409149,1.6162171959877014e-05,429.4222412109375,438656,0.0011446550488471985,,-3.4332275390625e-05,0.5594722628593445,0.0,,1763260710.4675672,-0.0005985107272863388,742.0,4527,3.686636046040803e-05
619.8606402873993,,,439071,,500.0,,,,500.0,1763260710.8402174,,,4531,
620.0669589042664,1.4868564903736115e-05,0.0018884694436565042,439296,-0.0006470168009400368,,0.14931130409240723,0.569240391254425,0.0,,1763260711.046536,0.001409735530614853,742.0,4533,3.648233541753143e-05
620.176025390625,1.4834105968475342e-05,0.0007909650448709726,439424,-0.00026076100766658783,,-0.02241337299346924,0.6008917093276978,0.0,,1763260711.1556025,-0.001428559422492981,742.0,4534,3.640553040895611e-05
620.972767829895,7.216818630695343e-06,0.0017013014294207096,440320,3.57823446393013e-05,,-0.04568326473236084,0.5917319655418396,0.0,,1763260711.952345,-0.0007661879062652588,743.0,4543,3.586789534892887e-05
622.0226831436157,,,441571,,500.0,,,,500.0,1763260713.0022602,,,4555,
622.2093241214752,9.026378393173218e-06,0.002088388195261359,441728,0.00046025216579437256,,-0.8358157873153687,0.5241162776947021,0.0,,1763260713.1889012,-0.0008267611265182495,743.0,4557,3.5023040254600346e-05
622.6769042015076,3.136973828077316e-05,0.0023031076416373253,442240,0.0027256393805146217,,-0.890242338180542,0.5418708324432373,0.0,,1763260713.6564813,-0.0010002441704273224,744.0,4562,3.4715820220299065e-05
623.9292531013489,2.8293579816818237e-06,298.62054443359375,443648,0.001084260642528534,,-1.239776611328125e-05,0.5603272914886475,0.0,,1763260714.9088302,-0.00040059536695480347,745.0,4576,3.387096876394935e-05
626.4369342327118,,,446571,,500.0,,,,500.0,1763260717.4165113,,,4604,
627.3112864494324,9.871926158666611e-05,0.001100085792131722,447488,0.0030721472576260567,,-3.707115650177002,0.5908153057098389,0.0,,1763260718.2908635,-0.0038368552923202515,747.0,4613,3.156681850668974e-05
628.4379267692566,8.437782526016235e-06,0.002016685204580426,448768,-0.0009275898337364197,,-0.005983114242553711,0.5966683030128479,0.0,,1763260719.4175038,-0.0012213988229632378,747.0,4626,3.079877205891535e-05
629.2452600002289,1.3867393136024475e-05,654.3745727539062,449664,0.0006460826843976974,,1.5079975128173828e-05,0.5709779262542725,0.0,,1763260720.224837,0.002550056204199791,748.0,4635,3.0261136998888105e-05
629.7949707508087,3.756023943424225e-06,0.0018380727851763368,450304,-0.00017526838928461075,,-0.18781816959381104,0.6166792511940002,0.0,,1763260720.7745478,-0.0005850642919540405,748.0,4641,2.9877111956011504e-05
630.0666983127594,,,450571,,500.0,,,,500.0,1763260721.0462754,,,4644,
631.7155992984772,1.3057142496109009e-06,0.0010075506288558245,452352,-6.190314888954163e-05,,-0.011314153671264648,0.6110747456550598,0.0,,1763260722.6951764,-0.00018946267664432526,749.0,4661,2.8648233637795784e-05
632.9682581424713,2.510007470846176e-05,0.002030477626249194,453760,-0.0008847853168845177,,-0.03767514228820801,0.5532659888267517,0.0,,1763260723.9478352,-0.0003229007124900818,750.0,4675,2.780337854346726e-05
634.4589111804962,1.8011778593063354e-06,0.0009597926400601864,455424,-0.00039087608456611633,,-0.0011626482009887695,0.5586245656013489,0.0,,1763260725.4384882,-0.00015018507838249207,751.0,4691,2.68049152509775e-05
636.0230219364166,1.9391998648643494e-05,0.001829248620197177,457216,-0.00013356469571590424,,0.04429203271865845,0.5822017192840576,0.0,,1763260727.002599,-0.001850079745054245,752.0,4709,2.572964694991242e-05
636.4423792362213,1.1893920600414276e-05,520.830322265625,457600,-0.0009087072685360909,,0.0002403855323791504,0.585066020488739,0.0,,1763260727.4219563,-0.001064687967300415,752.0,4713,2.549923192418646e-05
638.7171988487244,1.0071322321891785e-05,0.0012546197976917028,460160,0.001512143760919571,,-0.7115808725357056,0.5789811611175537,0.0,,1763260729.696776,0.00019504409283399582,754.0,4738,2.396313357166946e-05
638.7405564785004,,,460213,,500.0,,,,500.0,1763260729.7201335,,,4739,
638.9503102302551,1.7872080206871033e-06,0.001703060930594802,460416,4.555750638246536e-05,,-0.0495525598526001,0.5509614944458008,0.0,,1763260729.9298873,-2.4313107132911682e-05,754.0,4741,2.380952355451882e-05
639.1825468540192,3.634020686149597e-06,0.0010512981098145247,460672,6.170757114887238e-05,,0.06284928321838379,0.571894645690918,0.0,,1763260730.162124,-0.000724494457244873,754.0,4743,2.365591353736818e-05
640.0978422164917,,,461713,,500.0,,,,500.0,1763260731.0774193,,,4754,
640.2002635002136,3.84356826543808e-06,402.9422607421875,461824,0.0008776551112532616,,3.3974647521972656e-05,0.5664651393890381,0.0,,1763260731.1798406,7.96094536781311e-05,754.0,4755,2.29646702791797e-05
641.7800290584564,,,463504,,500.0,,,,500.0,1763260732.7596061,,,4772,
643.050642490387,,,465004,,500.0,,,,500.0,1763260734.0302196,,,4786,
643.1253535747528,3.339722752571106e-06,472.780029296875,465024,-0.0001885145902633667,,7.212162017822266e-06,0.5562810301780701,0.0,,1763260734.1049306,5.873292684555054e-05,756.0,4787,2.1044546883786097e-05
643.2333228588104,4.5532360672950745e-06,0.001867413753643632,465152,-5.349796265363693e-05,,-0.025679826736450195,0.6045289039611816,0.0,,1763260734.2129,0.00015713274478912354,756.0,4788,2.0967741875210777e-05
643.9572105407715,,,466004,,500.0,,,,500.0,1763260734.9367876,,,4796,
644.256427526474,3.945082426071167e-06,0.0012507649371400476,466304,-0.0010835062712430954,,-0.16341114044189453,0.5518518686294556,0.0,,1763260735.2360046,-0.00040273740887641907,757.0,4799,2.0276496798032895e-05
644.8571770191193,,,467004,,500.0,,,,500.0,1763260735.836754,,,4806,
645.074054479599,,,467249,,245.0,,,,245.0,1763260736.0536315,,,4809,
645.4940242767334,2.5327317416667938e-05,0.0008916903752833605,467712,-9.247567504644394e-05,,0.5356478691101074,0.534347414970398,0.0,,1763260736.4736013,-0.000981353223323822,757.0,4813,1.9431643522693776e-05
648.7961006164551,1.3537704944610596e-05,0.001880351104773581,471424,-0.0006510112434625626,,-0.39341187477111816,0.5174499750137329,0.0,,1763260739.7756777,-0.0014972090721130371,759.0,4851,1.7204301911988296e-05
648.9360704421997,4.92483377456665e-06,0.0012605806114152074,471552,0.0004830155521631241,,-0.06552517414093018,0.6288508176803589,0.0,,1763260739.9156475,0.0005288124084472656,759.0,4852,1.7127496903412975e-05
649.5029377937317,,,472243,,500.0,,,,500.0,1763260740.4825149,,,4859,
650.3875386714935,1.891516149044037e-05,0.0009297333308495581,473216,0.0009102411568164825,,0.0983474850654602,0.5656158924102783,0.0,,1763260741.3671157,-0.0023500844836235046,760.0,4868,1.6129031791933812e-05
650.8307223320007,,,473743,,500.0,,,,500.0,1763260741.8102994,,,4874,
651.2963950634003,1.3871118426322937e-05,0.001072211074642837,474240,0.0002899486571550369,,0.3643677830696106,0.5217421054840088,0.0,,1763260742.2759721,-0.0015581995248794556,761.0,4878,1.5514593542320654e-05
651.6231689453125,1.4133751392364502e-05,0.0009539313614368439,474624,0.0006252415478229523,,0.10263669490814209,0.5991809964179993,0.0,,1763260742.602746,-5.611032247543335e-05,761.0,4882,1.5284178516594693e-05
654.6304080486298,1.0319054126739502e-06,0.0014808677369728684,477952,-8.260086178779602e-05,,-0.056699514389038086,0.6173503994941711,0.0,,1763260745.609985,-0.00015446171164512634,763.0,4915,1.328725011262577e-05
655.1003794670105,9.294599294662476e-07,0.0015120230382308364,478464,0.00047804415225982666,,-0.01997232437133789,0.5963762998580933,0.0,,1763260746.0799565,2.8735026717185974e-05,763.0,4920,1.2980030987819191e-05
