_step,losses/policy_loss,charts/episodic_length,charts/episodic_return,global_step,losses/approx_kl,losses/old_approx_kl,_runtime,charts/SPS,losses/entropy,losses/clipfrac,charts/learning_rate,losses/explained_variance,losses/value_loss,_timestamp
4953,0.00015457719564437866,,,477568,2.398155629634857e-06,-0.00037086475640535355,655.1247398853302,762.0,0.4932163953781128,0.0,1.3517665138351731e-05,-0.11494553089141846,0.002690014196559787,1763260746.0775158
4958,0.0010457634925842285,,,478080,1.102592796087265e-05,7.67810270190239e-05,655.5698840618134,762.0,0.5155806541442871,0.0,1.321044510405045e-05,-0.060468196868896484,0.0027736215852200985,1763260746.52266
4963,0.0008420608937740326,,,478592,8.979812264442444e-06,-0.000466223806142807,656.0476858615875,762.0,0.4698861539363861,0.0,1.290322597924387e-05,-0.0403820276260376,0.0025776696857064962,1763260747.0004618
4971,0.00016194209456443787,,,479360,5.271285772323608e-07,2.726912498474121e-06,656.7148361206055,763.0,0.4989422559738159,0.0,1.244239592779195e-05,9.709596633911133e-05,563.120849609375,1763260747.667612
4972,-2.8684735298156738e-05,,,479488,1.2172386050224304e-05,0.0004102829843759537,656.8246076107025,763.0,0.5017125606536865,0.0,1.2365591828711331e-05,-0.30495786666870117,0.00288429856300354,1763260747.7773836
4978,-0.00027440860867500305,,,480128,6.230548024177551e-07,-0.0001324666664004326,657.4134101867676,763.0,0.589741587638855,0.0,1.198156678583473e-05,-0.03348875045776367,0.002697552554309368,1763260748.3661861
4981,0.00016282498836517334,,,480384,2.886168658733368e-06,0.0003323247656226158,657.6349725723267,763.0,0.4865471422672272,0.0,1.182795676868409e-05,0.00013399124145507812,129.27178955078125,1763260748.5877485
4989,,500.0,500.0,481260,,,658.4032082557678,,,,,,,1763260749.3559842
4994,,500.0,500.0,481760,,,658.856288433075,,,,,,,1763260749.8090644
5008,-0.00018907710909843445,,,483200,1.190975308418274e-05,0.00062563456594944,660.226090669632,764.0,0.45421162247657776,0.0,1.0138248399016447e-05,-0.10972309112548828,0.0024633826687932014,1763260751.1788666
5013,-0.00011028535664081573,,,483712,1.803971827030182e-05,0.0007558837532997131,660.6721365451813,765.0,0.5359406471252441,0.0,9.831029274209868e-06,-0.05371737480163574,0.0021979117300361395,1763260751.6249125
5015,0.000658668577671051,,,483840,2.6598572731018066e-06,-0.0001261010766029358,660.7860250473022,765.0,0.5820561647415161,0.0,9.754224265634548e-06,0.00011730194091796875,296.57574462890625,1763260751.738801
5039,-0.0005712807178497314,,,486400,3.186054527759552e-06,-0.0005508167669177055,663.0613021850586,766.0,0.4404137134552002,0.0,8.218125913117547e-06,-0.22853684425354004,0.002976222662255168,1763260754.0140781
5071,-0.0004146471619606018,,,489728,1.0337680578231812e-06,-0.00013952143490314484,666.0379495620728,768.0,0.4969894289970398,0.0,6.221197963895975e-06,-0.007727384567260742,0.0027708904817700386,1763260756.9907255
5117,0.0001592487096786499,,,494336,3.0640512704849243e-07,0.0001508733257651329,670.1728866100311,770.0,0.5265462398529053,0.0,3.456221293163253e-06,4.094839096069336e-05,466.5904846191406,1763260761.1256626
5122,-0.00017738528549671173,,,494848,2.430751919746399e-07,0.00013250019401311874,670.6501975059509,770.0,0.4399030804634094,0.0,3.1490014862356475e-06,-1.5020370483398438e-05,470.9033203125,1763260761.6029735
5127,1.2315809726715088e-05,,,495360,4.377216100692749e-08,-0.00010143127292394638,671.093879699707,770.0,0.42118382453918457,0.0,2.8417819066817174e-06,-0.000408172607421875,446.155517578125,1763260762.0466557
5128,-0.00013229995965957642,,,495488,1.2479722499847412e-07,-0.00013517774641513824,671.2028880119324,770.0,0.5221962332725525,0.0,2.764976898106397e-06,0.24182140827178955,0.0029118158854544163,1763260762.155664
5140,,500.0,500.0,496760,,,672.2686812877655,,,,,,,1763260763.2214572
5146,-0.00014341063797473907,,,497280,3.511086106300354e-07,-0.00015841517597436905,672.8137912750244,771.0,0.4660264551639557,0.0,1.6897081422939664e-06,-4.4465065002441406e-05,554.0391845703125,1763260763.7665672
5150,,500.0,500.0,497760,,,673.1758568286896,,,,,,,1763260764.1286328
5151,-8.75815749168396e-06,,,497792,1.3969838619232178e-07,-9.587965905666351e-05,673.257071018219,772.0,0.47726380825042725,0.0,1.3824884490531986e-06,-3.504753112792969e-05,562.9041748046875,1763260764.209847
5163,9.350478649139404e-06,,,499072,2.7008354663848877e-08,1.5529803931713104e-05,674.3933312892914,772.0,0.5512636303901672,0.0,6.144393296381168e-07,-0.1542210578918457,0.0027841434348374605,1763260765.3461072
5165,,500.0,500.0,499260,,,674.5251832008362,,,,,,,1763260765.4779592
