losses/clipfrac,losses/entropy,charts/learning_rate,losses/explained_variance,losses/approx_kl,charts/episodic_return,charts/SPS,_runtime,losses/old_approx_kl,losses/policy_loss,_step,global_step,_timestamp,losses/value_loss,charts/episodic_length
0.0,0.5763928890228271,2.1044546883786097e-05,1.5079975128173828e-05,9.78820025920868e-07,,741.0,656.2558000087738,1.2976117432117462e-05,0.00022560358047485352,4796,465024,1763260746.740046,179.80909729003906,
0.0,0.581002414226532,2.0814131858060136e-05,-0.17273449897766113,6.598420441150665e-06,,741.0,656.5837473869324,-5.6012533605098724e-05,0.0003949664533138275,4799,465408,1763260747.0679934,0.0010211198823526502,
0.0,0.5052514672279358,2.0430106815183535e-05,-4.017353057861328e-05,8.37724655866623e-06,,741.0,657.1668894290924,-0.0004261946305632591,0.0012645330280065536,4806,466048,1763260747.6511354,0.00208099652081728,
,,,,,500.0,,657.4237854480743,,,4809,466424,1763260747.9080315,,500.0
0.0,0.5663383603096008,1.9969278582721017e-05,-0.04604935646057129,7.893890142440796e-06,,742.0,657.8335092067719,-0.000215921550989151,-0.0006490647792816162,4813,466816,1763260748.3177552,0.0009119468741118908,
0.0,0.5693077445030212,1.7665130144450814e-05,-0.11954653263092041,1.1963769793510437e-05,,744.0,661.2448060512543,-0.0006866473704576492,-0.0001389533281326294,4851,470656,1763260751.729052,0.001734276069328189,
0.0,0.5476478338241577,1.7588325135875493e-05,-0.08349609375,7.76536762714386e-06,,744.0,661.3526086807251,0.0003908742219209671,0.00021233875304460526,4852,470784,1763260751.8368547,0.0010770786320790648,
0.0,0.6019231677055359,1.7127496903412975e-05,-0.026739835739135742,1.0007992386817932e-05,,744.0,662.0268852710724,0.0007709842175245285,-0.0008895769715309143,4859,471552,1763260752.5111313,0.001989938085898757,
0.0,0.5346728563308716,1.6589861843385734e-05,-0.12952351570129395,2.8996728360652924e-05,,745.0,662.8135766983032,0.0003400249406695366,-0.001001233235001564,4868,472448,1763260753.2978227,0.0013770260848104954,
0.0,0.6090481877326965,1.6205836800509132e-05,-0.08514678478240967,6.41215592622757e-06,,745.0,663.3983170986176,-0.00028126034885644913,-0.00012486055493354797,4874,473088,1763260753.882563,0.0012101636966690421,
,,,,,243.0,,663.6302356719971,,,4878,473369,1763260754.1144817,,243.0
0.0,0.5845901370048523,1.5745008568046615e-05,0.07807791233062744,9.602867066860199e-06,,746.0,664.0543551445007,0.0005605416372418404,-0.0014011040329933167,4882,473856,1763260754.5386012,0.0013343957252800465,
0.0,0.5181113481521606,1.3824885172653012e-05,-0.7738388776779175,1.8798746168613434e-05,,747.0,666.9219334125519,0.001385183073580265,-0.002065863460302353,4915,477056,1763260757.4061794,0.001776508055627346,
0.0,0.5683994293212891,1.3517665138351731e-05,-0.9952683448791504,3.2726675271987915e-06,,747.0,667.4216847419739,0.00011940114200115204,-0.0008397176861763,4920,477568,1763260757.9059308,0.0019886449445039034,
0.0,0.5592204332351685,1.282642097066855e-05,0.034101247787475586,5.101785063743591e-06,,748.0,668.4517078399658,-0.0004273671656847,0.0004794728010892868,4932,478720,1763260758.9359539,0.0019410576205700636,
0.0,0.5729588270187378,1.274961596209323e-05,-0.49001097679138184,1.8134713172912598e-05,,748.0,668.5613923072815,0.0010856222361326218,-0.001451052725315094,4933,478848,1763260759.0456383,0.0016346715856343508,
0.0,0.5662419199943542,1.2365591828711331e-05,-0.09880340099334717,1.1092051863670349e-05,,749.0,669.1166598796844,0.0006031692028045654,-0.0016897395253181458,4939,479488,1763260759.600906,0.0016130305593833327,
0.0,0.6008714437484741,1.198156678583473e-05,0.00017946958541870117,7.888302206993103e-07,,749.0,669.7332518100739,-5.832873284816742e-06,0.00028499215841293335,4946,480128,1763260760.2174978,327.31011962890625,
0.0,0.5856415033340454,1.159754265245283e-05,-0.0001379251480102539,2.8870999813079834e-08,,749.0,670.2897880077362,1.1817552149295807e-05,-5.178898572921753e-05,4953,480768,1763260760.774034,452.8997802734375,
0.0,0.5578540563583374,1.129032261815155e-05,-1.6689300537109375e-05,2.0582228899002075e-07,,749.0,670.7717204093933,-2.5198794901371002e-05,-0.00010763946920633316,4958,481280,1763260761.2559664,300.46368408203125,
0.0,0.6013585925102234,1.0983102583850268e-05,0.00011789798736572266,3.594905138015747e-07,,750.0,671.2186999320984,-2.4592503905296326e-05,-1.2859702110290527e-05,4963,481792,1763260761.702946,283.4353332519531,
0.0,0.6169597506523132,1.0445468433317728e-05,-0.08774888515472412,1.3634562492370605e-06,,750.0,672.0251433849335,-9.967386722564697e-05,-0.00025719404220581055,4971,482688,1763260762.5093894,0.0016581560485064983,
,,,,,500.0,,672.0453872680664,,,4972,482741,1763260762.5296333,,500.0
0.0,0.6022897958755493,1.0061444299935829e-05,-1.9788742065429688e-05,5.494803190231323e-08,,750.0,672.6147706508636,-3.665592521429062e-05,-3.3758580684661865e-05,4978,483328,1763260763.0990167,712.08349609375,
0.0,0.6005964875221252,9.831029274209868e-06,0.2450827956199646,4.172325134277344e-07,,751.0,672.9456658363342,8.640438318252563e-05,-3.3210963010787964e-05,4981,483712,1763260763.4299119,0.0014773313887417316,
0.0,0.5579032897949219,9.370200132252648e-06,-0.42267727851867676,8.121132850646973e-07,,751.0,673.6472308635712,-0.00019833818078041077,-0.00042103230953216553,4989,484480,1763260764.1314769,0.0022259908728301525,
0.0,0.5707194805145264,9.062980097951367e-06,-0.03513836860656738,7.236376404762268e-07,,751.0,674.0888125896454,-0.0001797908917069435,-0.0003401264548301697,4994,484992,1763260764.5730586,0.0017912555485963821,
0.0,0.5599083304405212,8.218125913117547e-06,-0.1549677848815918,3.371387720108032e-07,,752.0,675.3487532138824,-8.711032569408417e-05,-5.614385008811951e-05,5008,486400,1763260765.8329992,0.0018955683335661888,
0.0,0.6297594308853149,7.910905878816266e-06,-0.045116305351257324,5.224719643592834e-07,,752.0,675.8229577541351,-0.00013774912804365158,-0.00012869387865066528,5013,486912,1763260766.3072038,0.0018695667386054993,
0.0,0.5613791942596436,7.757296771160327e-06,-0.13850295543670654,1.4035031199455261e-06,,752.0,676.0426826477051,-0.0002181893214583397,0.00014480389654636383,5015,487168,1763260766.5269287,0.0015110396780073643,
0.0,0.5511424541473389,6.298002972471295e-06,-0.008082270622253418,2.5872141122817993e-06,,754.0,678.1990187168121,-0.0001845620572566986,-0.0004998920485377312,5039,489600,1763260768.6832647,0.0016235481016337872,
0.0,0.6019812226295471,4.377880031825043e-06,-0.18509244918823242,2.0675361156463623e-07,,755.0,681.034143447876,-9.029731154441833e-05,8.03917646408081e-06,5071,492800,1763260771.5183895,0.0015360340476036072,
0.0,0.5556688904762268,1.6129032474054839e-06,6.371736526489258e-05,2.421438694000244e-08,,758.0,685.0951867103577,-7.494539022445679e-05,3.145076334476471e-05,5117,497408,1763260775.5794327,504.01165771484375,
0.0,0.541477620601654,1.305683554164716e-06,-5.1856040954589844e-05,1.30385160446167e-08,,758.0,685.5303611755371,-5.910173058509827e-06,1.8544495105743408e-05,5122,497920,1763260776.0146072,223.76730346679688,
0.0,0.5714819431304932,9.984638609239482e-07,-0.00011539459228515625,7.450580596923828e-09,,758.0,685.961975812912,6.6366046667099e-06,9.160488843917847e-06,5127,498432,1763260776.4462218,324.792236328125,
0.0,0.5500029921531677,9.216589660354657e-07,0.13974374532699585,1.1175870895385742e-08,,758.0,686.0994391441345,1.5832483768463135e-05,-5.81890344619751e-06,5128,498560,1763260776.5836852,0.001367888762615621,
,,,,,500.0,,687.1411511898041,,,5140,499811,1763260777.6253972,,500.0
