losses/policy_loss,charts/episodic_length,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_return,_timestamp,losses/value_loss,global_step,_step,_runtime,charts/learning_rate,losses/explained_variance,charts/SPS,losses/old_approx_kl
0.000570446252822876,,0.5654788613319397,0.0,2.22865492105484e-06,,1763260740.8688211,458.7436828613281,472832,4859,650.7473661899567,1.6359446817659773e-05,7.212162017822266e-05,760.0,-0.00011943373829126358
,500.0,,,,500.0,1763260741.5968843,,473718,4867,651.4754292964935,,,,
-0.0005272813141345978,,0.5467230677604675,0.0,4.3800100684165955e-06,,1763260741.6694357,469.0794372558594,473728,4868,651.5479807853699,1.582181175763253e-05,-4.458427429199219e-05,761.0,-0.00036358553916215897
5.3979456424713135e-05,,0.5218325257301331,0.0,2.1783635020256042e-06,,1763260742.2153199,0.0014308657264336944,474368,4874,652.0938649177551,1.5437788533745334e-05,0.2984278202056885,761.0,0.0004800492897629738
-0.00010767579078674316,,0.5998133420944214,0.0,2.682209014892578e-07,,1763260742.5836704,577.568359375,474752,4878,652.462215423584,1.5207373508019373e-05,-0.00018703937530517578,761.0,-4.7437846660614014e-05
,500.0,,,,500.0,1763260742.941491,,475218,4882,652.8200359344482,,,,
-0.0002806633710861206,,0.5541903972625732,0.0,2.304092049598694e-06,,1763260746.0019026,0.0011318757897242904,478592,4915,655.8804476261139,1.290322597924387e-05,0.1730046272277832,763.0,-0.001050041988492012
0.00010564178228378296,,0.5038920044898987,0.0,3.1739473342895508e-06,,1763260746.439301,0.0011167300399392843,479104,4920,656.3178460597992,1.259600594494259e-05,0.029205024242401123,764.0,-0.0003078840672969818
0.00010874494910240173,,0.5343828797340393,0.0,1.7052516341209412e-06,,1763260747.4607909,632.2205200195312,480256,4932,657.3393359184265,1.190476177725941e-05,7.569789886474609e-06,764.0,-0.0004072701558470726
-8.381903171539307e-06,,0.5587366819381714,0.0,1.1026859283447266e-06,,1763260747.569187,0.0015947294887155294,480384,4933,657.4477319717407,1.182795676868409e-05,-0.06067061424255371,764.0,0.00013193301856517792
-0.000387800857424736,,0.5343760848045349,0.0,1.4428980648517609e-05,,1763260748.1566997,0.001260763150639832,481024,4939,658.0352447032928,1.144393263530219e-05,-0.028813719749450684,765.0,-0.00025582220405340195
,500.0,,,,500.0,1763260748.7602036,,481718,4946,658.6387486457825,,,,
0.00012695789337158203,,0.5459664463996887,0.0,1.3485550880432129e-06,,1763260749.3976858,0.0014296788722276688,482432,4953,659.2762308120728,1.0599078450468369e-05,-0.07842028141021729,765.0,-0.0003002900630235672
-0.0022276565432548523,,0.538879930973053,0.0,1.905299723148346e-05,,1763260749.868814,0.0015314826741814613,482944,4958,659.7473590373993,1.0291858416167088e-05,0.09197843074798584,766.0,-0.0014423057436943054
-0.0006646662950515747,,0.5604872107505798,0.0,5.916692316532135e-06,,1763260750.3064654,0.0014664772897958755,483456,4963,660.185010433197,9.984639291360509e-06,0.043480515480041504,766.0,5.216337740421295e-06
0.0003691762685775757,,0.5745179057121277,0.0,2.187676727771759e-06,,1763260750.9973261,684.7189331054688,484224,4971,660.875871181488,9.523809239908587e-06,3.9696693420410156e-05,766.0,0.000224982388317585
-7.295981049537659e-05,,0.5419042706489563,0.0,1.73225998878479e-07,,1763260751.1066794,0.0016444615321233869,484352,4972,660.9852244853973,9.447004231333267e-06,0.051794588565826416,766.0,-9.515509009361267e-05
0.0001565776765346527,,0.5707411170005798,0.0,1.5515834093093872e-06,,1763260751.650427,0.001316990121267736,484992,4978,661.5289721488953,9.062980097951367e-06,0.04807561635971069,767.0,-0.0004104170948266983
-5.556270480155945e-05,,0.5678696632385254,0.0,6.332993507385254e-08,,1763260751.9041636,665.48828125,485248,4981,661.782708644867,8.909370080800727e-06,9.101629257202148e-05,767.0,5.150027573108673e-05
-0.0008488036692142487,,0.5547419786453247,0.0,5.276873707771301e-06,,1763260752.6657639,0.0012672467855736613,486144,4989,662.5443089008331,8.371735930268187e-06,0.035934507846832275,767.0,0.0007457658648490906
-0.00014346837997436523,,0.5689347386360168,0.0,3.723427653312683e-06,,1763260753.1675048,0.0012513730907812715,486656,4994,663.0460498332977,8.064515895966906e-06,-0.32198095321655273,767.0,-0.0003852192312479019
-6.643496453762054e-05,,0.5512169003486633,0.0,1.582317054271698e-06,,1763260754.455691,0.001252835849300027,488064,5008,664.3342361450195,7.219662165880436e-06,-0.08250784873962402,768.0,-3.8747675716876984e-05
-0.00021352432668209076,,0.5771657228469849,0.0,6.94766640663147e-07,,1763260754.922167,0.0014551799977198243,488576,5013,664.8007121086121,6.912442586326506e-06,-0.43694472312927246,768.0,0.0001320764422416687
,500.0,,,,500.0,1763260755.0396643,,488718,5015,664.9182093143463,,,,
,500.0,,,,500.0,1763260757.2226796,,491218,5039,667.1012246608734,,,,
-8.374452590942383e-05,,0.5052061080932617,0.0,2.523884177207947e-07,,1763260760.2499082,0.0013460575137287378,494464,5071,670.1284532546997,3.3794162845879328e-06,0.03837770223617554,771.0,-5.5800192058086395e-05
2.2955238819122314e-05,,0.5453898906707764,0.0,1.5832483768463135e-08,,1763260764.4938936,0.00113367207814008,499200,5117,674.3724386692047,5.376344347496342e-07,-0.0057566165924072266,773.0,-9.297393262386322e-06
-3.2491981983184814e-05,,0.4769607484340668,0.0,4.6566128730773926e-09,,1763260764.9390743,0.0012202090583741665,499712,5122,674.8176193237305,2.3041474150886643e-07,0.15931355953216553,774.0,-1.8359161913394928e-05
