_runtime,_timestamp,losses/value_loss,losses/clipfrac,charts/episodic_length,charts/episodic_return,global_step,losses/old_approx_kl,_step,losses/policy_loss,losses/approx_kl,losses/explained_variance,losses/entropy,charts/SPS,charts/learning_rate
651.6612684726715,1763260742.6152234,,,500.0,500.0,479730,,4953,,,,,,
652.1179265975952,1763260743.0718815,,,500.0,500.0,480230,,4958,,,,,,
652.6001989841461,1763260743.554154,,,500.0,500.0,480730,,4963,,,,,,
653.3531286716461,1763260744.3070836,0.001249457593075931,0.0,,,481536,-0.0008376715704798698,4971,-0.0019287019968032837,1.9484199583530426e-05,0.09200090169906616,0.5412609577178955,770.0,1.1136712601000909e-05
653.4637925624847,1763260744.4177475,0.0014733244897797704,0.0,,,481664,0.0005356455221772194,4972,5.127117037773132e-05,8.181668817996979e-06,-0.03958404064178467,0.5738903284072876,770.0,1.1059907592425589e-05
653.9733874797821,1763260744.9273424,,,500.0,500.0,482230,,4978,,,,,,
654.288920879364,1763260745.2428758,0.0012504360638558865,0.0,,,482560,0.00019869394600391388,4981,-0.00042629241943359375,1.957640051841736e-06,-0.018845319747924805,0.5752159953117371,771.0,1.0522273441893049e-05
655.0007102489471,1763260745.9546652,558.0281982421875,0.0,,,483328,-6.363820284605026e-05,4989,0.0005290601402521133,2.360902726650238e-06,-9.620189666748047e-05,0.5892115235328674,771.0,1.0061444299935829e-05
655.4465086460114,1763260746.4004636,323.1262512207031,0.0,,,483840,-0.0002684593200683594,4994,-0.00017033889889717102,1.173466444015503e-06,-6.103515625e-05,0.5751871466636658,771.0,9.754224265634548e-06
656.7430875301361,1763260747.6970425,349.95233154296875,0.0,,,485248,0.0003685690462589264,5008,-0.00030638091266155243,1.5329569578170776e-06,4.357099533081055e-05,0.5582630634307861,772.0,8.909370080800727e-06
657.1875803470612,1763260748.1415353,280.43084716796875,0.0,,,485760,0.00034591834992170334,5013,1.2119300663471222e-05,7.217749953269958e-07,-8.96453857421875e-05,0.6300898194313049,772.0,8.602150955994148e-06
657.4094741344452,1763260748.363429,0.0012802623677998781,0.0,,,486016,-0.00012910272926092148,5015,-8.45007598400116e-05,8.745118975639343e-07,0.09557896852493286,0.5640153884887695,772.0,8.448540938843507e-06
659.6037337779999,1763260750.5576887,0.0016063414514064789,0.0,,,488448,0.00011644326150417328,5039,3.783777356147766e-05,5.289912223815918e-07,0.0650871992111206,0.528067409992218,773.0,6.989247140154475e-06
662.4872469902039,1763260753.441202,0.0012795148650184274,0.0,,,491648,2.291891723871231e-05,5071,-0.00011768937110900879,2.1513551473617554e-07,0.02613121271133423,0.5653196573257446,775.0,5.069124199508224e-06
666.7001903057098,1763260757.6541452,,,500.0,500.0,496367,,5117,,,,,,
667.172486782074,1763260758.1264417,,,500.0,500.0,496867,,5122,,,,,,
667.6133425235748,1763260758.5672975,,,500.0,500.0,497367,,5127,,,,,,
667.6966993808746,1763260758.6506543,509.36663818359375,0.0,,,497408,6.75395131111145e-06,5128,-9.98377799987793e-06,5.21540641784668e-08,-6.914138793945312e-05,0.6049959659576416,778.0,1.6129032474054839e-06
668.7410979270935,1763260759.6950529,190.62899780273438,0.0,,,498560,-4.473142325878143e-06,5140,-5.673617124557495e-06,6.51925802230835e-09,0.0007249116897583008,0.5580306649208069,778.0,9.216589660354657e-07
669.3351716995239,1763260760.2891266,0.001485052751377225,0.0,,,499200,-7.051043212413788e-06,5146,5.513429641723633e-07,1.955777406692505e-08,0.06183689832687378,0.567373514175415,778.0,5.376344347496342e-07
669.6680474281311,1763260760.6220024,0.0013887197710573673,0.0,,,499584,-1.0355375707149506e-05,5150,1.7292797565460205e-05,1.7695128917694092e-08,-0.1773688793182373,0.5485037565231323,779.0,3.072196648190584e-07
669.7783160209656,1763260760.732271,0.0012709423899650574,0.0,,,499712,-2.6868656277656555e-06,5151,8.255243301391602e-06,1.7695128917694092e-08,0.003171682357788086,0.5646944642066956,779.0,2.3041474150886643e-07
