_timestamp,losses/value_loss,global_step,losses/approx_kl,charts/episodic_return,_step,charts/SPS,charts/episodic_length,losses/policy_loss,losses/old_approx_kl,losses/entropy,losses/clipfrac,charts/learning_rate,_runtime,losses/explained_variance
1763260736.377155,415.68670654296875,473856,8.307397365570068e-07,,4874,768.0,,-0.00019964389503002167,-0.00039303675293922424,0.5390678644180298,0.0,1.5745008568046615e-05,646.0884330272675,0.00016373395919799805
1763260736.7744472,,474335,,500.0,4878,,500.0,,,,,,646.4857251644135,
1763260737.185091,0.0010283214505761862,474752,1.7366372048854828e-05,,4882,768.0,,-0.0010559670627117157,-0.001195996068418026,0.5345298051834106,0.0,1.5207373508019373e-05,646.8963689804077,-0.004088282585144043
1763260740.177542,0.001561171025969088,478080,1.9650906324386597e-07,,4915,770.0,,5.505979061126709e-06,-8.492637425661087e-05,0.5299352407455444,0.0,1.321044510405045e-05,649.8888199329376,-0.030811667442321777
1763260740.6212604,0.0012680892832577229,478592,2.411194145679474e-06,,4920,770.0,,-0.00019489042460918427,0.00028026383370161057,0.5907301306724548,0.0,1.290322597924387e-05,650.3325383663177,0.0028769373893737793
1763260741.6954875,,479835,,500.0,4932,,500.0,,,,,,651.406765460968,
1763260741.8100104,521.952880859375,479872,4.284083843231201e-07,,4933,771.0,,8.257478475570679e-05,0.0002554655075073242,0.5734597444534302,0.0,1.213517680298537e-05,651.521288394928,-3.1113624572753906e-05
1763260742.365888,0.0016534742899239063,480512,2.4959444999694824e-07,,4939,771.0,,-1.848675310611725e-05,0.0001971423625946045,0.6124714612960815,0.0,1.1751151760108769e-05,652.0771660804749,-0.0623781681060791
1763260743.06844,0.0010432536946609616,481280,2.909451723098755e-06,,4946,771.0,,-0.00024013221263885498,0.00047906115651130676,0.5559355020523071,0.0,1.129032261815155e-05,652.7797179222107,-0.020377755165100098
1763260743.626804,681.339111328125,481920,1.1064112186431885e-06,,4953,772.0,,0.0003361999988555908,-0.000253213569521904,0.5432935357093811,0.0,1.0906297575274948e-05,653.338082075119,-5.8650970458984375e-05
1763260744.1047535,618.7779541015625,482432,1.0952353477478027e-06,,4958,772.0,,6.344541907310486e-05,0.0005187224596738815,0.5436540246009827,0.0,1.0599078450468369e-05,653.8160314559937,-2.6226043701171875e-05
1763260744.54752,350.48101806640625,482944,7.124617695808411e-07,,4963,772.0,,-6.892159581184387e-05,0.00020615849643945694,0.5927942991256714,0.0,1.0291858416167088e-05,654.2587978839874,-0.00012731552124023438
1763260745.290887,,483835,,500.0,4971,,500.0,,,,,,655.0021650791168,
1763260745.3615537,319.53057861328125,483840,5.8673322200775146e-08,,4972,772.0,,-3.6213546991348267e-05,-8.18232074379921e-05,0.4791930913925171,0.0,9.754224265634548e-06,655.0728316307068,-4.589557647705078e-05
1763260745.9507027,0.0014971038326621056,484480,5.476176738739014e-07,,4978,773.0,,7.539987564086914e-06,-0.00021360069513320923,0.5949480533599854,0.0,9.370200132252648e-06,655.6619806289673,-0.07638657093048096
1763260746.2049499,,484835,,500.0,4981,,500.0,,,,,,655.9162278175354,
1763260746.976676,0.0011282033519819379,485632,5.681067705154419e-07,,4989,773.0,,-5.399249494075775e-05,7.96932727098465e-05,0.5713192224502563,0.0,8.678955055074766e-06,656.6879539489746,0.047058939933776855
1763260747.4200885,0.0010653015924617648,486144,5.434267222881317e-06,,4994,774.0,,-0.0006975159049034119,0.0008514402434229851,0.5758491158485413,0.0,8.371735930268187e-06,657.1313664913177,0.20779073238372803
1763260748.6758983,0.0014044874114915729,487552,9.220093488693237e-08,,5008,774.0,,-6.353110074996948e-05,-2.4254433810710907e-05,0.577607274055481,0.0,7.526881745434366e-06,658.3871762752533,-0.06823670864105225
1763260749.1600022,0.001516776392236352,488064,6.584450602531433e-07,,5013,775.0,,-9.020045399665833e-05,-0.0005855420604348183,0.5445739030838013,0.0,7.219662165880436e-06,658.8712801933289,0.10599195957183838
1763260749.3795395,0.0011016097851097584,488320,6.910413503646851e-07,,5015,775.0,,-0.00024975836277008057,6.275251507759094e-05,0.5850422382354736,0.0,7.066052148729796e-06,659.090817451477,-0.020109176635742188
1763260751.5594707,0.0009932477260008454,490752,1.0244548320770264e-06,,5039,776.0,,0.00027736276388168335,-0.00031157396733760834,0.5113278031349182,0.0,5.6067588047881145e-06,661.2707486152649,-0.21930980682373047
1763260754.4039521,,493919,,500.0,5071,,500.0,,,,,,664.1152300834656,
1763260758.6163392,0.0012705799890682101,498560,1.3969838619232178e-08,,5117,779.0,,-5.617737770080566e-06,3.1618401408195496e-06,0.5603256225585938,0.0,9.216589660354657e-07,668.3276171684265,-0.0019129514694213867
1763260759.0623438,0.0014175598043948412,499072,7.450580596923828e-09,,5122,780.0,,8.83638858795166e-06,2.6263296604156494e-07,0.6007462739944458,0.0,6.144393296381168e-07,668.7736217975616,-0.12874531745910645
1763260759.540076,0.0014894166961312294,499584,1.862645149230957e-09,,5127,780.0,,-4.533678293228149e-06,3.9301812648773193e-07,0.5300693511962891,0.0,3.072196648190584e-07,669.2513539791107,0.08057105541229248
1763260759.6511579,0.0009579280158504844,499712,6.51925802230835e-09,,5128,780.0,,8.985400199890137e-06,1.444946974515915e-05,0.5242818593978882,0.0,2.3041474150886643e-07,669.3624358177185,0.554351806640625
