global_step,_step,losses/approx_kl,losses/explained_variance,losses/clipfrac,_timestamp,losses/value_loss,losses/policy_loss,charts/SPS,_runtime,charts/episodic_length,charts/learning_rate,charts/episodic_return,losses/old_approx_kl,losses/entropy
480640,5127,3.2689422369003296e-07,0.00578838586807251,0.0,1763260535.4472358,0.0024591805413365364,-5.019828677177429e-07,1113.0,457.5288827419281,,1.1674346751533449e-05,,-0.00027517881244421005,0.5351460576057434
480768,5128,4.306435585021973e-06,0.009032070636749268,0.0,1763260535.5555413,0.002100448589771986,4.600733518600464e-07,1113.0,457.63718819618225,,1.159754265245283e-05,,0.000875379890203476,0.5263185501098633
481936,5140,,,,1763260536.579437,,,,458.6610839366913,500.0,,500.0,,
482560,5146,1.0151416063308716e-07,-0.00010824203491210938,0.0,1763260537.149917,299.4813537597656,-4.316866397857666e-05,1113.0,459.2315638065338,,1.0522273441893049e-05,,7.664691656827927e-05,0.5131543874740601
482944,5150,1.341104507446289e-06,3.9696693420410156e-05,0.0,1763260537.4794474,1709.53857421875,0.0005157627165317535,1113.0,459.5610942840576,,1.0291858416167088e-05,,0.0002660844475030899,0.5319948196411133
483072,5151,5.08967787027359e-06,-0.32203447818756104,0.0,1763260537.5869951,0.002552240854129195,0.0004841908812522888,1113.0,459.6686420440674,,1.0215053407591768e-05,,-0.00034188199788331985,0.5511363744735718
484352,5163,4.989095032215118e-06,-0.144195556640625,0.0,1763260538.7135956,0.0017362558282911777,-0.00023260340094566345,1114.0,460.7952425479889,,9.447004231333267e-06,,0.00022939499467611313,0.5387095808982849
484480,5165,5.504116415977478e-07,3.2842159271240234e-05,0.0,1763260538.8617148,2003.9864501953125,0.0001107342541217804,1113.0,460.9433617591858,,9.370200132252648e-06,,-7.944833487272263e-05,0.507168710231781
487680,5196,2.123415470123291e-07,0.058952152729034424,0.0,1763260541.6615531,0.002689718035981059,-0.00012921635061502457,1114.0,463.74320006370544,,7.450076736859046e-06,,-1.9224360585212708e-05,0.5633537173271179
487808,5197,2.3068860173225403e-06,-0.0654439926147461,0.0,1763260541.7693782,0.0020500575192272663,-0.0003906935453414917,1114.0,463.8510251045227,,7.373271728283726e-06,,0.00022379402071237564,0.5447995066642761
492032,5238,2.691522240638733e-07,7.385015487670898e-05,0.0,1763260545.5175507,632.614501953125,-4.4658780097961426e-05,1114.0,467.5991976261139,,4.838709628529614e-06,,0.00016879569739103317,0.4972269535064697
492160,5239,7.35744833946228e-08,-0.19699501991271973,0.0,1763260545.6271412,0.0024958231952041388,-1.7739832401275635e-05,1114.0,467.7087881565094,,4.761904619954294e-06,,2.2285617887973785e-05,0.5251254439353943
492672,5244,2.123415470123291e-07,0.048786044120788574,0.0,1763260546.0928223,0.0022384957410395145,-9.643472731113434e-05,1114.0,468.1744692325592,,4.4546850404003635e-06,,-0.00011170096695423126,0.4566296339035034
493436,5251,,,,1763260546.6975775,,,,468.77922439575195,500.0,,500.0,,
493824,5255,3.557652235031128e-07,-0.08372485637664795,0.0,1763260547.1256409,0.0018620311748236418,-0.00035862531512975693,1114.0,469.2072877883911,,3.763440872717183e-06,,5.83939254283905e-05,0.5846399068832397
494080,5258,8.847564458847046e-08,0.12136328220367432,0.0,1763260547.3460536,0.0022505202796310186,7.554888725280762e-06,1114.0,469.42770051956177,,3.609831082940218e-06,,9.980984032154083e-06,0.549048125743866
494976,5267,5.681067705154419e-08,7.152557373046875e-06,0.0,1763260548.1487713,1483.7578125,1.7680227756500244e-05,1114.0,470.23041820526123,,3.0721967050340027e-06,,7.354561239480972e-05,0.4966356158256531
496436,5281,,,,1763260549.4045346,,,,471.48618149757385,500.0,,500.0,,
498304,5299,1.7043203115463257e-07,0.039971232414245605,0.0,1763260551.0592897,0.0022788140922784805,-9.56445001065731e-05,1114.0,473.1409366130829,,1.0752688694992685e-06,,7.89714977145195e-05,0.5631406307220459
498432,5300,8.940696716308594e-08,0.0020464658737182617,0.0,1763260551.1781528,0.002420955104753375,-9.860098361968994e-05,1114.0,473.2597997188568,,9.984638609239482e-07,,0.00014117173850536346,0.5275973081588745
