_timestamp,losses/old_approx_kl,global_step,losses/entropy,charts/learning_rate,losses/clipfrac,charts/SPS,_runtime,losses/approx_kl,losses/policy_loss,charts/episodic_length,charts/episodic_return,_step,losses/value_loss,losses/explained_variance
1763260384.642365,0.0065271854400634766,208896,0.5218636393547058,0.00017473117623012513,0.0,768.0,306.11214303970337,0.0002914164215326309,0.001125730574131012,,,2389,0.006061166990548372,0.1482287049293518
1763260388.1280315,,212649,,,,,309.59780955314636,,,500.0,500.0,2426,,
1763260388.5567567,0.004775575362145901,213120,0.49585074186325073,0.0001721966254990548,0.005859375,773.0,310.0265347957611,0.0032798927277326584,-0.018694011494517326,,,2430,0.0006326996372081339,-0.5848621129989624
1763260390.2947223,0.004301218315958977,215040,0.5366084575653076,0.00017104455037042499,0.0,775.0,311.7645003795624,0.00038928166031837463,0.0033591948449611664,,,2449,0.00017034243501257151,0.3110046982765198
1763260391.6994889,,216649,,,,,313.1692669391632,,,500.0,500.0,2465,,
1763260394.3515298,0.00043132156133651733,219520,0.5725921392440796,0.00016835637507028878,0.0,780.0,315.82130789756775,1.689605414867401e-05,1.9088387489318848e-05,,,2493,0.0006523465272039175,0.21316760778427124
1763260395.5432987,0.0021634716540575027,220800,0.5648927092552185,0.00016758832498453557,0.0,781.0,317.01307678222656,5.125999450683594e-05,-0.003542328253388405,,,2506,0.004315414000302553,-0.02122318744659424
1763260396.5039718,,221649,,,,,317.97374987602234,,,500.0,500.0,2514,,
1763260396.66114,-0.0003651473671197891,221696,0.5596225261688232,0.00016705068992450833,0.0,781.0,318.13091802597046,6.126239895820618e-05,-0.0007722377777099609,,,2515,1581.368408203125,2.4318695068359375e-05
1763260397.3104427,-0.004102990031242371,222208,0.568156361579895,0.00016674346989020705,0.0,781.0,318.780220746994,0.00030452199280261993,-0.0034916698932647705,,,2520,1126.9215087890625,-3.325939178466797e-05
1763260399.0236464,0.0006459830328822136,223616,0.49079740047454834,0.00016589861479587853,0.0,781.0,320.4934244155884,0.0004025818780064583,0.007320333272218704,,,2533,0.0004319614381529391,-0.06199908256530762
1763260399.803176,-0.004070868715643883,224256,0.5247777700424194,0.00016551458975300193,0.0,781.0,321.2729539871216,0.0001793503761291504,0.0020643919706344604,,,2540,562.093994140625,-0.0001596212387084961
1763260400.81399,0.0017594490200281143,225024,0.6351322531700134,0.00016505375970155,0.0,781.0,322.28376817703247,0.0003870055079460144,-0.010099753737449646,,,2547,0.0003537593293003738,0.06364184617996216
1763260403.703423,,227218,,,,,325.17320108413696,,,500.0,500.0,2570,,
1763260403.8721414,0.003002244047820568,227328,0.6153119206428528,0.00016367126954719424,0.0,781.0,325.34191942214966,0.00040842127054929733,-0.004324391484260559,,,2571,1006.7468872070312,7.867813110351562e-05
1763260404.5440054,0.001591191627085209,227840,0.6324461102485657,0.00016336404951289296,0.0,781.0,326.013783454895,0.0002550436183810234,0.009638257324695587,,,2576,284.77130126953125,-8.106231689453125e-05
1763260404.6985445,-0.0022226162254810333,227968,0.5489059686660767,0.00016328724450431764,0.0,781.0,326.1683225631714,0.00016701221466064453,-0.004183243960142136,,,2577,0.0033043173607438803,-0.5855178833007812
1763260407.1698382,,230206,,,,,328.6396162509918,,,133.0,133.0,2608,,
1763260407.3718612,-0.0013562655076384544,230400,0.538813054561615,0.00016182796389330178,0.0,782.0,328.8416392803192,7.04815611243248e-05,-0.0037163160741329193,,,2610,0.19204717874526978,0.026576697826385498
1763260408.895179,,232122,,,,,330.3649570941925,,,500.0,500.0,2630,,
1763260409.3913722,,232656,,,,,330.86115026474,,,84.0,84.0,2636,,
1763260410.2899625,-0.008392301388084888,233600,0.5269830226898193,0.00015990783867891878,0.0,785.0,331.7597405910492,0.0008907681331038475,-0.014107175171375275,,,2646,0.04797527939081192,-1.98734450340271
1763260410.4028687,-0.010702021420001984,233728,0.5784807801246643,0.00015983103367034346,0.0,785.0,331.87264680862427,0.0020806100219488144,-0.01769658923149109,,,2647,0.006833680905401707,-0.001940011978149414
1763260410.5132515,0.009401691146194935,233856,0.5244172811508179,0.00015975422866176814,0.0,785.0,331.98302960395813,0.0021233325824141502,-0.013267772272229195,,,2648,0.004184223711490631,-1.163391351699829
1763260412.833598,0.0051405169069767,235904,0.6017385125160217,0.00015852534852456301,0.0,786.0,334.30337595939636,0.0008346717804670334,0.011131875216960907,,,2668,0.00017354458395857364,0.02491164207458496
1763260413.3954363,,236371,,,,,334.86521434783936,,,454.0,454.0,2673,,
1763260414.6229053,,237371,,,,,336.0926833152771,,,500.0,500.0,2683,,
1763260415.2322555,0.012652672827243805,237824,0.581988513469696,0.0001573732733959332,0.0,786.0,336.7020335197449,0.00119016133248806,-0.010678261518478394,,,2687,0.0002725900849327445,-0.507725715637207
1763260415.4275298,0.009985087439417839,237952,0.5974971055984497,0.0001572964683873579,0.0,786.0,336.8973078727722,0.0003339890390634537,-0.0012307465076446533,,,2689,1147.4886474609375,-0.00029337406158447266
1763260415.9313042,0.007511677220463753,238336,0.638516366481781,0.00015706605336163193,0.0,786.0,337.401082277298,0.0014203432947397232,0.0026147067546844482,,,2692,0.00014090407057665288,-0.8250827789306641
1763260421.0760434,,242371,,,,,342.54582142829895,,,500.0,500.0,2732,,
1763260423.862974,,244371,,,,,345.3327519893646,,,500.0,500.0,2752,,
1763260424.5571477,,244871,,,,,346.02692580223083,,,500.0,500.0,2757,,
1763260426.5701814,-0.0033758198842406273,246400,0.5165262222290039,0.00015222733782138675,0.0,785.0,348.0399594306946,0.00019418355077505112,-0.0040590763092041016,,,2772,1692.184326171875,0.0001717209815979004
1763260427.9571967,0.00012601260095834732,247424,0.45974859595298767,0.0001516128977527842,0.0,785.0,349.426974773407,5.919020622968674e-05,0.0009118206799030304,,,2782,0.003577477764338255,0.18641752004623413
1763260428.1109772,0.004115668125450611,247552,0.5201656818389893,0.00015153609274420887,0.0,785.0,349.58075523376465,9.047333151102066e-05,-0.0022390857338905334,,,2783,0.0009322157129645348,-0.35098958015441895
1763260429.3564,0.013706684112548828,248576,0.5597105622291565,0.0001509216526756063,0.0,785.0,350.82617807388306,0.0008173789829015732,-0.009675782173871994,,,2793,0.0008529447368346155,-0.39429771900177
1763260432.290414,,251734,,,,,353.760192155838,,,500.0,500.0,2824,,
1763260434.1344748,0.0003599124029278755,253696,0.5287467241287231,0.00014784946688450873,0.0,789.0,355.6042528152466,2.0488165318965912e-05,-6.910786032676697e-05,,,2843,0.00015780866669956595,-0.14627408981323242
1763260435.41233,-0.0010749343782663345,255104,0.5417150855064392,0.0001470046117901802,0.0,791.0,356.88210797309875,0.00017625652253627777,-0.00347021222114563,,,2857,0.0007400405593216419,-0.2051997184753418
1763260437.6393797,,257596,,,,,359.10915780067444,,,500.0,500.0,2882,,
1763260438.4353597,-0.0009726760908961296,258432,0.5035355091094971,0.00014500768156722188,0.0,793.0,359.9051377773285,0.00014860276132822037,0.0037463679909706116,,,2890,0.020003555342555046,-1.6407792568206787
1763260440.3006961,0.0031379731371998787,260480,0.4809396266937256,0.00014377880143001676,0.0,795.0,361.77047419548035,0.0008197380229830742,0.0034696832299232483,,,2911,0.0002845175622496754,0.385303795337677
1763260443.7782357,0.003477286547422409,264320,0.5633978843688965,0.00014147465117275715,0.0,798.0,365.2480137348175,0.0009066928178071976,0.0002293512225151062,,,2949,0.0005341250798664987,0.09547710418701172
1763260444.8232174,-0.010602922178804874,265472,0.584115207195282,0.00014078340609557927,0.0,799.0,366.29299545288086,0.0017231432721018791,-0.006818078458309174,,,2960,0.0003586089296732098,-0.2542465925216675
1763260446.1209106,0.000141276977956295,266880,0.5936249494552612,0.00013993855100125074,0.0,800.0,367.59068870544434,7.072370499372482e-05,-0.0028535183519124985,,,2975,0.0006480885203927755,0.05728340148925781
1763260447.3970854,0.0007627289742231369,268288,0.6260426044464111,0.00013909369590692222,0.0,802.0,368.866863489151,0.0007441360503435135,-0.013258352875709534,,,2989,0.003700217232108116,0.005476593971252441
1763260448.073496,,269059,,,,,369.54327416419983,,,500.0,500.0,2997,,
1763260449.4176362,,270559,,,,,370.88741421699524,,,500.0,500.0,3011,,
1763260453.082122,0.00015940610319375992,274560,0.4652448892593384,0.00013533026503864676,0.0,807.0,374.5519001483917,0.0004429249092936516,0.0012145787477493286,,,3051,1578.8258056640625,0.00022673606872558594
1763260453.3053975,-0.003965761512517929,274816,0.519943356513977,0.00013517665502149612,0.0,807.0,374.77517557144165,0.00047070160508155823,-0.01342376321554184,,,3053,0.0009655801113694906,-0.19594323635101318
1763260454.507849,-0.00016807764768600464,276096,0.5495896935462952,0.00013440860493574291,0.0,808.0,375.9776270389557,9.633228182792664e-05,-0.0002250969409942627,,,3066,1635.9478759765625,-9.5367431640625e-05
1763260454.8710928,,276559,,,,,376.34087085723877,,,500.0,500.0,3070,,
1763260456.1628568,-0.00030563026666641235,277888,0.5437029600143433,0.00013333333481568843,0.0,809.0,377.63263487815857,8.341670036315918e-05,0.0027296915650367737,,,3083,0.0006716919015161693,-0.1364898681640625
1763260457.5425613,-0.0037158867344260216,279424,0.5462707281112671,0.0001324116747127846,0.0,810.0,379.0123393535614,0.0001369146630167961,0.00020572170615196228,,,3098,0.000538828200660646,0.04456096887588501
1763260458.0274277,-0.00047363992780447006,279936,0.5367884635925293,0.0001321044546784833,0.0,811.0,379.49720573425293,0.0005461825057864189,-0.007312953472137451,,,3103,0.000738378381356597,-0.4313110113143921
1763260460.243125,0.005720543675124645,282368,0.5387088656425476,0.00013064515951555222,0.0,813.0,381.7129030227661,0.0014426829293370247,-0.006362970918416977,,,3127,0.0007499660714529455,0.022289276123046875
1763260460.3792038,,282559,,,,,381.8489818572998,,,500.0,500.0,3129,,
1763260461.7187061,-0.0008279811590909958,283776,0.5982604622840881,0.0001298003044212237,0.0,813.0,383.18848419189453,1.711025834083557e-05,-0.0008016973733901978,,,3141,0.0037697679363191128,-0.06506812572479248
1763260462.0241442,-0.005128194577991962,284032,0.6229372024536133,0.00012964669440407306,0.0,813.0,383.49392223358154,0.0010076416656374931,0.0028342455625534058,,,3143,0.0002473773492965847,-0.23129212856292725
1763260462.3383799,-0.006028715521097183,284288,0.5637235641479492,0.00012949308438692242,0.0,813.0,383.8081579208374,0.00034652091562747955,-0.000637982040643692,,,3146,0.004222962073981762,-0.0586165189743042
1763260464.9234905,0.0029078442603349686,286720,0.5505853891372681,0.00012803378922399133,0.0,814.0,386.3932685852051,0.0008582267910242081,-0.016372760757803917,,,3170,0.005599497351795435,0.028224825859069824
1763260466.2853348,,288059,,,,,387.75511288642883,,,500.0,500.0,3183,,
1763260466.9376993,,288559,,,,,388.4074773788452,,,500.0,500.0,3188,,
1763260470.3442476,,291559,,,,,391.81402564048767,,,500.0,500.0,3217,,
1763260470.981625,0.002849167212843895,292224,0.5690473318099976,0.0001247311884071678,0.0,816.0,392.45140314102173,0.00010158494114875793,-0.000414043664932251,,,3224,0.004574420861899853,0.1174420714378357
1763260473.0847356,,294559,,,,,394.55451369285583,,,500.0,500.0,3247,,
1763260473.4369621,-6.904918700456619e-05,294912,0.5855891108512878,0.00012311828322708607,0.0,818.0,394.90674018859863,0.00013808254152536392,-0.0008265301585197449,,,3250,0.0005636123241856694,0.019679009914398193
1763260473.5680513,,295059,,,,,395.0378293991089,,,500.0,500.0,3252,,
1763260473.7059886,,295253,,,,,395.1757667064667,,,53.0,53.0,3255,,
1763260474.0474837,,295642,,,,,395.51726174354553,,,389.0,389.0,3259,,
1763260475.0778213,0.0023067258298397064,296704,0.5716785192489624,0.00012204301310703158,0.0,819.0,396.5475993156433,0.0001434534788131714,-0.0013649947941303253,,,3272,0.021275239065289497,0.014212727546691895
1763260475.3385615,,297067,,,,,396.8083395957947,,,500.0,500.0,3275,,
1763260475.4141684,0.0015194034203886986,297088,0.6074230670928955,0.00012181259808130562,0.0,819.0,396.8839464187622,0.0003883996978402138,0.0007585510611534119,,,3276,1828.0980224609375,-8.487701416015625e-05
1763260477.173167,0.0065836189314723015,299008,0.5807449817657471,0.00012066052295267582,0.0,820.0,398.64294505119324,0.000232611782848835,-0.0017005577683448792,,,3296,0.00528543908149004,0.03913164138793945
1763260477.4353592,,299379,,,,,398.90513730049133,,,500.0,500.0,3299,,
1763260480.96675,0.0038002124056220055,303104,0.5859050154685974,0.00011820276267826557,0.005859375,823.0,402.436527967453,0.0011585382744669914,-0.009865807369351387,,,3338,0.00031837780261412263,-0.07564067840576172
1763260482.0297093,,304274,,,,,403.49948740005493,,,500.0,500.0,3351,,
1763260482.3670018,-0.008273260667920113,304640,0.5338038206100464,0.00011728110257536173,0.0,824.0,403.83677983283997,0.0007466934621334076,-0.0013671889901161194,,,3357,0.021503157913684845,0.022333741188049316
1763260482.5110514,,304850,,,,,403.9808294773102,,,12.0,12.0,3360,,
1763260485.4275603,0.0030074939131736755,307968,0.5920822620391846,0.00011528417962836102,0.0,826.0,406.89733839035034,0.00021630153059959412,0.002862080931663513,,,3398,0.0007593251648359001,-0.06326580047607422
1763260485.6498942,-0.009767876006662846,308224,0.5722122192382812,0.00011513056961121038,0.0,826.0,407.1196722984314,0.00043824221938848495,-0.008396347984671593,,,3401,0.003992043901234865,-0.02300405502319336
1763260486.1223507,0.0006608320400118828,308736,0.6139720678329468,0.0001148233495769091,0.0,827.0,407.5921287536621,0.0009391037747263908,-0.017267070710659027,,,3406,0.004395339637994766,0.06323409080505371
1763260486.2418852,-0.0016682781279087067,308864,0.6087386012077332,0.00011474654456833377,0.0,827.0,407.7116632461548,0.00011622905731201172,-0.004885777831077576,,,3407,0.0008636901038698852,0.017223238945007324
1763260487.3059585,,310076,,,,,408.7757365703583,,,500.0,500.0,3419,,
1763260487.9551938,-0.006579089909791946,310784,0.5788235664367676,0.00011359446943970397,0.0,828.0,409.42497181892395,0.001372283324599266,-0.0018770098686218262,,,3426,0.0032669815700501204,-0.9527435302734375
1763260488.2103295,0.007800022140145302,311040,0.49023187160491943,0.00011344085942255333,0.001953125,828.0,409.6801075935364,0.0024260003119707108,-0.006200939416885376,,,3428,0.00034751713974401355,-0.3588371276855469
1763260488.7693083,-0.00038201361894607544,311680,0.5866289734840393,0.00011305683437967673,0.0,829.0,410.2390863895416,0.000490410253405571,-0.005654399748891592,,,3435,0.00338897411711514,0.06202656030654907
1763260490.0700822,0.0028658518567681313,313088,0.5929014682769775,0.0001122119792853482,0.0,830.0,411.5398602485657,0.00026124250143766403,-0.009107381105422974,,,3450,0.0026127754244953394,0.0797986388206482
1763260490.1819103,0.006453800946474075,313216,0.5477737188339233,0.00011213517427677289,0.0,830.0,411.65168833732605,0.0004528891295194626,0.005618788301944733,,,3451,0.0019799780566245317,-0.8243173360824585
1763260491.154929,-0.00037690065801143646,314240,0.618533194065094,0.00011152073420817032,0.0,830.0,412.6247069835663,8.595921099185944e-05,0.0011974871158599854,,,3462,0.010229712352156639,0.005596160888671875
1763260492.5097215,0.004017368890345097,315648,0.5357018113136292,0.00011067588638979942,0.0,831.0,413.97949957847595,0.00037955213338136673,-0.004826508462429047,,,3476,415.5242614746094,0.0022939443588256836
1763260492.8481085,0.0010159173980355263,316032,0.5654973983764648,0.00011044547136407346,0.0,831.0,414.31788659095764,0.0001538088545203209,-0.001915019005537033,500.0,500.0,3479,1768.1209716796875,-7.891654968261719e-05
1763260494.6454594,,318032,,,,,416.1152374744415,,,500.0,500.0,3498,,
1763260495.0954487,,318532,,,,,416.5652267932892,,,500.0,500.0,3503,,
1763260496.0327666,,319532,,,,,417.50254464149475,,,500.0,500.0,3513,,
1763260497.1988544,-0.007331544533371925,320768,0.53233802318573,0.0001076036860467866,0.0,834.0,418.6686325073242,0.0014907307922840118,-0.005490848794579506,,,3525,0.0052084471099078655,-0.35653257369995117
1763260498.2857082,,322032,,,,,419.7554862499237,,,500.0,500.0,3537,,
1763260499.896344,0.0025958167389035225,323712,0.5342283844947815,0.00010583717084955424,0.0,836.0,421.36612200737,0.0008955327793955803,0.005079284310340881,,,3554,0.0048613036051392555,0.3310859799385071
1763260500.0089417,-0.006310340948402882,323840,0.5387570858001709,0.00010576036584097892,0.0,836.0,421.4787197113037,0.0009914645925164223,0.010715842247009277,,,3555,0.001559262746013701,-0.34416747093200684
1763260501.8920605,0.0006172182038426399,325888,0.4845098853111267,0.00010453149297973141,0.0,837.0,423.36183857917786,5.697552114725113e-05,-0.00200580433011055,,,3576,0.003363219788298011,0.18538910150527954
1763260502.1178746,0.0003675594925880432,326144,0.5593659281730652,0.00010437788296258077,0.0,838.0,423.58765268325806,3.328174352645874e-05,0.0019942671060562134,,,3578,0.00047919247299432755,0.05945974588394165
1763260502.3448198,0.00460454635322094,326400,0.5347145795822144,0.00010422427294543013,0.0,838.0,423.8145978450775,0.0006934143602848053,0.007848955690860748,,,3581,0.003827485255897045,0.10729748010635376
1763260503.080341,,327227,,,,,424.55011916160583,,,500.0,500.0,3589,,
1763260505.3295946,,329727,,,,,426.79937267303467,,,500.0,500.0,3613,,
1763260506.2292452,-0.0011035148054361343,330624,0.5418902039527893,0.00010168970766244456,0.0,840.0,427.69902324676514,0.00012955069541931152,0.0018459893763065338,,,3622,0.0003909320221282542,0.029562950134277344
1763260507.8597248,-0.004754712805151939,332416,0.5464160442352295,0.00010061443754239008,0.0,841.0,429.3295028209686,0.0003733113408088684,0.00010863319039344788,,,3640,0.00480665685608983,0.04658019542694092
1763260509.398978,0.014283507131040096,334080,0.4850780963897705,9.961597243091092e-05,0.0,842.0,430.8687560558319,0.0006037158891558647,0.00810513086616993,,,3656,0.0009203055524267256,0.004856288433074951
1763260510.5674584,-0.0005314582958817482,335360,0.5427006483078003,9.884792962111533e-05,0.0,843.0,432.03723645210266,0.0005383538082242012,0.006642475724220276,,,3669,0.005003154277801514,-2.075798511505127
1763260511.5185623,-0.010007319040596485,336384,0.5573660731315613,9.823348955251276e-05,0.0,843.0,432.9883403778076,0.0005468195304274559,-0.004660550504922867,,,3679,0.00401340564712882,0.12962883710861206
1763260511.8583498,-0.0056589702144265175,336768,0.5452634692192078,9.80030745267868e-05,0.0,844.0,433.32812786102295,0.00016692932695150375,0.007170908153057098,,,3683,1659.956787109375,-0.0007765293121337891
1763260511.973367,0.0029450450092554092,336896,0.5322575569152832,9.792626951821148e-05,0.0,844.0,433.4431450366974,0.0005370788276195526,0.00014076381921768188,,,3684,0.004468374885618687,0.1743512749671936
1763260514.5792434,0.0013571148738265038,339712,0.5930008888244629,9.623655932955444e-05,0.0,845.0,436.04902148246765,8.414220064878464e-05,-0.003170803189277649,,,3711,0.0003542935592122376,0.1050921082496643
1763260514.6954346,0.0010362882167100906,339840,0.5414358973503113,9.615975432097912e-05,0.0,845.0,436.1652126312256,5.611591041088104e-05,-0.0006198398768901825,,,3713,651.6349487304688,-0.0002478361129760742
1763260514.9217856,0.01333328802138567,340096,0.5403304100036621,9.600614430382848e-05,0.0,846.0,436.3915636539459,0.0013138065114617348,-0.0002005249261856079,,,3715,0.0009272763854824007,-0.04625558853149414
1763260516.3801663,,341727,,,,,437.84994435310364,,,500.0,500.0,3731,,
1763260516.6855597,0.0036045657470822334,342016,0.5662617683410645,9.485406917519867e-05,0.0,847.0,438.15533781051636,0.0008239755406975746,-0.01240871474146843,,,3734,0.0010831279214471579,-0.004419088363647461
1763260518.6841986,0.016994427889585495,344192,0.5679786801338196,9.354838402941823e-05,0.00390625,848.0,440.15397667884827,0.004829561337828636,-0.03674575686454773,,,3755,0.0005265719373710454,0.05406308174133301
1763260520.491448,,346227,,,,,441.9612259864807,,,500.0,500.0,3775,,
1763260520.9040415,0.006238127127289772,346624,0.5948396921157837,9.208909614244476e-05,0.0,849.0,442.37381958961487,0.000431576743721962,-0.009095819666981697,,,3779,0.0005447516450658441,0.012252986431121826
1763260523.288676,0.0004423484206199646,349184,0.5277400612831116,9.055299597093835e-05,0.0,850.0,444.75845408439636,0.000683056190609932,-0.0018344670534133911,,,3804,0.0004446546081453562,0.000662386417388916
1763260523.5149171,-0.0014101481065154076,349440,0.5543290972709656,9.039938595378771e-05,0.0,851.0,444.98469519615173,0.0002825884148478508,0.00041988492012023926,,,3807,0.0038261665031313896,0.03301125764846802
1763260527.253222,0.001690746285021305,353536,0.5369361042976379,8.794162567937747e-05,0.0,853.0,448.72300004959106,0.0008443864062428474,0.0035195257514715195,,,3847,0.0009785317815840244,-0.005216479301452637
1763260530.145871,0.003224535845220089,356736,0.566373348236084,8.602150774095207e-05,0.0,855.0,451.61564898490906,0.0005650101229548454,-0.003836054354906082,,,3879,0.00041848892578855157,-0.06386053562164307
1763260530.479682,0.00031737983226776123,357120,0.617947518825531,8.579109271522611e-05,0.0,855.0,451.94946002960205,4.2494386434555054e-05,0.002159666270017624,,,3883,0.001068229554221034,-0.005305886268615723
1763260530.5903666,0.0039702365174889565,357248,0.5635937452316284,8.57142877066508e-05,0.0,855.0,452.06014466285706,0.00032292958348989487,-0.008385002613067627,,,3884,0.0005559599376283586,-0.034342288970947266
1763260530.740668,,357482,,,,,452.2104461193085,,,215.0,215.0,3887,,
1763260531.0842063,0.0032595358788967133,357760,0.5438326001167297,8.540706767234951e-05,0.0,855.0,452.55398440361023,9.219534695148468e-05,0.00046461448073387146,,,3891,286.0741271972656,0.0007544755935668945
1763260531.7506123,-0.0011385418474674225,358528,0.5437494516372681,8.494623762089759e-05,0.0,856.0,453.2203903198242,0.0012100506573915482,-0.005137037485837936,,,3898,0.002575627528131008,-0.2103712558746338
1763260532.900707,-1.5113502740859985e-05,359808,0.6059938669204712,8.417818753514439e-05,0.0,856.0,454.37048506736755,0.00011934340000152588,0.0017144037410616875,,,3912,0.004905447829514742,-0.2780653238296509
1763260533.200045,,360170,,,,,454.66982316970825,,,500.0,500.0,3915,,
1763260534.420814,0.004126140847802162,361472,0.5809279680252075,8.317972242366523e-05,0.0,857.0,455.8905920982361,9.555555880069733e-05,-0.0008950755000114441,,,3928,0.0008013909682631493,0.06367141008377075
1763260535.9013453,-0.001896388828754425,363136,0.5048638582229614,8.218125731218606e-05,0.0,858.0,457.3711233139038,8.008629083633423e-05,0.002241663634777069,,,3944,0.0005386222037486732,-0.8109047412872314
1763260535.9162738,,363170,,,,,457.38605189323425,,,500.0,500.0,3945,,
1763260536.0147245,-0.000290469266474247,363264,0.5291252136230469,8.210445230361074e-05,0.0,858.0,457.4845025539398,2.684909850358963e-05,0.00030903518199920654,,,3946,747.9938354492188,-0.00020599365234375
1763260536.8227396,-0.001030166633427143,364160,0.5822749137878418,8.15668172435835e-05,0.0,859.0,458.29251766204834,0.00018606986850500107,-0.004844067618250847,,,3954,0.000440184521721676,-0.011582136154174805
1763260537.6385822,-0.0010270876809954643,365056,0.5903248190879822,8.102918945951387e-05,0.0,859.0,459.10836029052734,1.7982907593250275e-05,5.40614128112793e-05,,,3963,0.0003864225000143051,0.021264195442199707
1763260538.1182787,,365670,,,,,459.58805680274963,,,500.0,500.0,3969,,
1763260539.229156,-0.005097535438835621,366848,0.5657126903533936,7.995391933945939e-05,0.0,860.0,460.69893407821655,0.0003455774858593941,-0.0024550408124923706,,,3981,0.00360257551074028,0.1474705934524536
1763260539.4826481,-0.0007091052830219269,367104,0.5164769291877747,7.980030932230875e-05,0.0,860.0,460.95242619514465,8.609332144260406e-05,-0.0004978030920028687,,,3983,0.000434860005043447,0.09298628568649292
1763260540.7363906,-0.004193481989204884,368512,0.559045135974884,7.895545422798023e-05,0.0,861.0,462.2061686515808,0.00046206172555685043,0.010081499814987183,,,3997,0.0010596123756840825,-0.0027388334274291992
1763260542.8015132,-0.0014243777841329575,370816,0.546610951423645,7.757296407362446e-05,0.0,862.0,464.2712912559509,0.000235753133893013,-0.001282963901758194,,,4020,0.004052554257214069,0.24442988634109497
1763260546.354103,0.0094269048422575,374784,0.524686336517334,7.519200880778953e-05,0.0,864.0,467.823881149292,0.0004904642701148987,0.0006529837846755981,,,4059,270.2562255859375,-5.078315734863281e-05
1763260548.9345462,,377670,,,,,470.4043242931366,,,500.0,500.0,4087,,
1763260549.357065,-0.003343896009027958,378112,0.5899837613105774,7.319508586078882e-05,0.0,866.0,470.82684302330017,0.00015225913375616074,-0.001790548674762249,,,4091,0.0006899334257468581,0.021498143672943115
1763260550.654594,0.0034655313938856125,379520,0.5151486992835999,7.23502307664603e-05,0.0,867.0,472.12437200546265,0.000562228262424469,-0.010480241850018501,,,4105,0.002592966193333268,-1.110724687576294
1763260551.0316796,-0.010772316716611385,379904,0.5142344832420349,7.211981574073434e-05,0.0,867.0,472.5014576911926,0.0006150593981146812,0.002108857035636902,,,4109,0.005732519552111626,-0.056992411613464355
1763260551.6078491,0.0027681663632392883,380544,0.5225363373756409,7.173579069785774e-05,0.0,867.0,473.07762718200684,0.0006030295044183731,-0.003985561430454254,,,4115,0.0005866013816557825,0.01881355047225952
1763260551.9851475,0.003716815263032913,380928,0.5224463939666748,7.150537567213178e-05,0.0,867.0,473.4549255371094,0.00011779740452766418,0.0035351216793060303,,,4119,0.0009146187221631408,-0.02975296974182129
1763260554.32466,-0.001974884420633316,383488,0.5131902098655701,6.996927550062537e-05,0.0,868.0,475.794438123703,6.982497870922089e-05,-0.0038775205612182617,,,4144,0.0010661289561539888,-0.11275887489318848
1763260554.8847477,0.00680654589086771,384128,0.5857676863670349,6.958525045774877e-05,0.0,869.0,476.35452580451965,0.0009289858862757683,-0.006234200671315193,,,4150,0.0007029075059108436,0.012969553470611572
1763260556.528167,0.00041220523416996,385920,0.590499222278595,6.85099876136519e-05,0.0,869.0,477.9979450702667,2.4164095520973206e-05,-0.002790730446577072,,,4168,0.001645541749894619,-0.028072714805603027
1763260558.0198777,-0.0008115395903587341,387584,0.5573192834854126,6.751152250217274e-05,0.0,870.0,479.4896557331085,3.4887343645095825e-06,5.413871258497238e-05,,,4184,0.0006013904348947108,0.055206298828125
1763260558.9478304,-0.0006390558555722237,388608,0.5419003963470459,6.689708243357018e-05,0.0,871.0,480.417608499527,0.0003329021856188774,-0.00040792301297187805,,,4194,0.000525027746334672,0.013601362705230713
1763260559.450817,0.0016002953052520752,389120,0.5380353331565857,6.65898623992689e-05,0.0,871.0,480.9205951690674,0.000260012224316597,0.0013487637042999268,,,4199,0.0005386854754760861,0.11877000331878662
1763260561.7169008,,391670,,,,,483.1866788864136,,,500.0,500.0,4224,,
1763260562.1623938,,392170,,,,,483.63217186927795,,,500.0,500.0,4229,,
1763260563.3398294,,393415,,,,,484.80960750579834,,,122.0,122.0,4243,,
1763260563.6480176,-0.000978243537247181,393728,0.5060871839523315,6.382488209055737e-05,0.0,873.0,485.1177957057953,0.00019912328571081161,-0.005795300006866455,,,4246,1.9789032936096191,-248.91278076171875
1763260564.098887,-0.0044959187507629395,394240,0.5197073221206665,6.351766205625609e-05,0.0,873.0,485.5686650276184,0.00021544471383094788,0.004670541733503342,,,4252,0.024594012647867203,0.012435436248779297
1763260564.3603082,0.00021042302250862122,394496,0.590063750743866,6.336405203910545e-05,0.0,873.0,485.8300862312317,3.866851329803467e-06,0.0005032047629356384,,,4254,0.024410873651504517,0.042430341243743896
1763260564.471332,-0.004865431226789951,394624,0.568254828453064,6.328724703053012e-05,0.0,873.0,485.94111013412476,0.00019046757370233536,-0.004743747413158417,,,4255,0.01464325562119484,-0.01412343978881836
1763260566.0736725,0.0018661711364984512,396416,0.5288376212120056,6.221198418643326e-05,0.0,874.0,487.54345059394836,0.00014232471585273743,0.0014424771070480347,,,4273,1850.662109375,-9.644031524658203e-05
1763260566.4390051,-0.002773023210465908,396800,0.5865249633789062,6.19815691607073e-05,0.0,874.0,487.90878319740295,0.00014202389866113663,-0.00551547110080719,,,4276,0.0011346843093633652,-0.0007432699203491211
1763260566.4656653,,396868,,,,,487.93544340133667,,,500.0,500.0,4277,,
