charts/learning_rate,global_step,charts/episodic_return,losses/explained_variance,losses/policy_loss,losses/old_approx_kl,_step,_timestamp,charts/SPS,losses/clipfrac,losses/approx_kl,charts/episodic_length,losses/entropy,losses/value_loss,_runtime
1.3517665138351731e-05,477568,,-0.030873656272888184,-1.6920268535614014e-05,8.102599531412125e-05,4963,1763260649.3068027,890.0,0.0,9.96515154838562e-08,,0.5313600897789001,0.0015017443802207708,570.778080701828
1.3056835996394511e-05,478336,,0.05962109565734863,-0.0003131665289402008,0.00028231460601091385,4971,1763260650.02048,890.0,0.0,1.6363337635993958e-06,,0.5243059396743774,0.0025698342360556126,571.4917578697205
1.2980030987819191e-05,478464,,-0.05395627021789551,-0.0002330988645553589,-0.00015556998550891876,4972,1763260650.1322956,890.0,0.0,1.3615936040878296e-06,,0.502065896987915,0.0021337601356208324,571.6035735607147
1.259600594494259e-05,479104,,-0.2633056640625,6.537511944770813e-05,-0.00042552221566438675,4978,1763260650.729708,890.0,0.0,1.4314427971839905e-06,,0.5009956359863281,0.0017725774087011814,572.2009859085083
1.244239592779195e-05,479360,,-0.22501838207244873,-0.0005665980279445648,0.00019784271717071533,4981,1763260650.9586768,890.0,0.0,7.266178727149963e-06,,0.5487768054008484,0.0023649290669709444,572.4299547672272
,480184,500.0,,,,4989,1763260651.6580448,,,,500.0,,,573.1293227672577
,480684,500.0,,,,4994,1763260652.1405396,,,,500.0,,,573.6118175983429
1.075268846761901e-05,482176,,-0.020207881927490234,8.516758680343628e-05,-0.00017281901091337204,5008,1763260653.5158787,891.0,0.0,9.359791874885559e-07,,0.5450099110603333,0.0016135273035615683,574.9871566295624
,482684,500.0,,,,5013,1763260653.9290369,,,,500.0,,,575.4003148078918
1.0368663424742408e-05,482816,,0.07834523916244507,-0.00022589415311813354,0.000670664943754673,5015,1763260654.1133058,892.0,0.0,1.366250216960907e-06,,0.5587186813354492,0.0019237252417951822,575.5845837593079
8.909370080800727e-06,485248,,3.165006637573242e-05,-0.000284537672996521,0.0004438171163201332,5039,1763260656.300016,893.0,0.0,1.5469267964363098e-06,,0.5661187767982483,1284.9619140625,577.7712938785553
6.912442586326506e-06,488576,,-0.10525238513946533,0.0003084540367126465,-8.244067430496216e-06,5071,1763260659.3051639,894.0,0.0,3.168359398841858e-06,,0.5141040682792664,0.0014774411683902144,580.7764418125153
4.070660452271113e-06,493312,,0.0525626540184021,4.260987043380737e-05,7.773377001285553e-05,5117,1763260663.5467713,895.0,0.0,5.21540641784668e-08,,0.49454718828201294,0.0018610928673297167,585.0180492401123
3.763440872717183e-06,493824,,-0.015096783638000488,-3.8430094718933105e-05,-1.3049691915512085e-05,5122,1763260663.9887335,896.0,0.0,3.725290298461914e-08,,0.5952752232551575,0.001855132752098143,585.4600114822388
3.456221293163253e-06,494336,,-0.23267149925231934,-5.1238108426332474e-05,3.712344914674759e-05,5127,1763260664.4624891,896.0,0.0,2.0582228899002075e-07,,0.5276297330856323,0.0021138598676770926,585.933767080307
3.3794162845879328e-06,494464,,0.2766473889350891,-2.5659799575805664e-05,6.193947046995163e-05,5128,1763260664.57212,896.0,0.0,6.612390279769897e-08,,0.5164362192153931,0.0015259261708706617,586.0433979034424
,495684,500.0,,,,5140,1763260665.625467,,,,500.0,,,587.0967450141907
2.304147528775502e-06,496256,,6.872415542602539e-05,-4.153698682785034e-05,3.462936729192734e-05,5146,1763260666.1522324,897.0,0.0,3.632158041000366e-08,,0.4812012016773224,1501.8973388671875,587.6235103607178
,496684,500.0,,,,5150,1763260666.5400748,,,,500.0,,,588.0113527774811
1.9969277218478965e-06,496768,,1.7821788787841797e-05,2.1185725927352905e-05,-0.0001511983573436737,5151,1763260666.6354272,897.0,0.0,9.685754776000977e-08,,0.5720483064651489,1134.0050048828125,588.1067051887512
1.2288786592762335e-06,498048,,-0.6940157413482666,7.233023643493652e-05,-0.00012221559882164001,5163,1763260667.769469,897.0,0.0,9.499490261077881e-08,,0.5273115038871765,0.0025530406273901463,589.2407469749451
,498184,500.0,,,,5165,1763260667.8830535,,,,500.0,,,589.3543314933777
