charts/learning_rate,_runtime,losses/approx_kl,losses/old_approx_kl,charts/episodic_return,_step,charts/SPS,losses/value_loss,losses/clipfrac,losses/explained_variance,global_step,losses/entropy,charts/episodic_length,losses/policy_loss,_timestamp
1.4823348465142772e-05,573.1422595977783,1.2032687664031982e-06,0.0008243955671787262,,4939,882.0,0.0038544440176337957,0.0,0.1631883978843689,475392,0.6007987260818481,,-0.0005977749824523926,1763260651.6745605
,573.6420948505402,,,54.0,4946,,,,,476021,,54.0,,1763260652.1743958
,574.2454290390015,,,500.0,4953,,,,,476671,,500.0,,1763260652.77773
,574.6980004310608,,,500.0,4958,,,,,477171,,500.0,,1763260653.2303014
1.3517665138351731e-05,575.1129038333893,4.148110747337341e-06,-0.0007653795182704926,,4963,883.0,0.003526308573782444,0.0,0.18763649463653564,477568,0.5389657020568848,,-9.527802467346191e-05,1763260653.6452048
1.3056835996394511e-05,575.823034286499,3.3527612686157227e-07,0.00022037513554096222,,4971,883.0,599.1024780273438,0.0,-1.0371208190917969e-05,478336,0.6201105713844299,,-0.00010184943675994873,1763260654.3553352
1.2980030987819191e-05,575.9360444545746,1.0993331670761108e-05,-0.0003187023103237152,,4972,883.0,0.002767466474324465,0.0,0.3117876648902893,478464,0.6161788702011108,,-0.0010796412825584412,1763260654.4683454
,576.4362046718597,,,500.0,4978,,,,,479004,,500.0,,1763260654.9685056
1.244239592779195e-05,576.7620708942413,3.3620744943618774e-07,-6.555858999490738e-05,,4981,883.0,0.0025548473931849003,0.0,-0.04287576675415039,479360,0.6098005771636963,,-9.619444608688354e-05,1763260655.2943718
1.198156678583473e-05,577.4729478359222,7.450580596923828e-08,-6.036832928657532e-06,,4989,884.0,152.69871520996094,0.0,-2.6226043701171875e-06,480128,0.5192166566848755,,6.0092657804489136e-05,1763260656.0052488
1.1674346751533449e-05,577.9238295555115,3.2782554626464844e-07,0.00019390136003494263,,4994,884.0,0.002436145441606641,0.0,-0.004385709762573242,480640,0.6220059394836426,,-0.0002946779131889343,1763260656.4561305
1.082949347619433e-05,579.2011766433716,5.457550287246704e-07,-0.0001809094101190567,,5008,884.0,0.002212728140875697,0.0,-0.025095224380493164,482048,0.6222985982894897,,-4.221126437187195e-05,1763260657.7334776
1.0522273441893049e-05,579.6876168251038,2.635642886161804e-07,9.11736860871315e-05,,5013,885.0,0.0018035012762993574,0.0,0.10132962465286255,482560,0.5588374137878418,,-0.0001050308346748352,1763260658.2199178
,579.8185226917267,,,500.0,5015,,,,,482735,,500.0,,1763260658.3508236
,582.0441200733185,,,500.0,5039,,,,,485235,,500.0,,1763260660.576421
6.989247140154475e-06,585.0175895690918,2.2444874048233032e-07,9.727571159601212e-05,,5071,887.0,0.0020965293515473604,0.0,-0.15605533123016357,488448,0.6109005808830261,,-6.938166916370392e-05,1763260663.5498905
4.147465460846433e-06,589.2730994224548,1.3504177331924438e-07,-2.6821158826351166e-05,,5117,888.0,0.0014578229747712612,0.0,-0.715717077255249,493184,0.5780004262924194,,7.697939872741699e-05,1763260667.8054004
,589.6429843902588,,,448.0,5122,,,,,493683,,448.0,,1763260668.1752853
,590.1193430423737,,,500.0,5127,,,,,494183,,500.0,,1763260668.651644
3.533026074364898e-06,590.1969106197357,1.1175870895385742e-07,-0.00010899081826210022,,5128,889.0,1631.029296875,0.0,-2.2649765014648438e-06,494208,0.6199489831924438,,-0.00014640390872955322,1763260668.7292116
,591.2664413452148,,,500.0,5140,,,,,495486,,500.0,,1763260669.7987423
2.457757318552467e-06,591.7783665657043,6.705522537231445e-08,3.7550926208496094e-06,,5146,890.0,0.0017777221510186791,0.0,0.09874963760375977,496000,0.5498852729797363,,-7.931143045425415e-05,1763260670.3106675
2.2273425202001818e-06,592.1492691040039,1.3969838619232178e-07,1.580454409122467e-05,,5150,890.0,0.002033313736319542,0.0,0.02691781520843506,496384,0.5770957469940186,,-3.6308541893959045e-05,1763260670.68157
2.150537738998537e-06,592.2594046592712,1.3504177331924438e-07,-2.4889595806598663e-05,,5151,890.0,0.001725558890029788,0.0,-0.07937300205230713,496512,0.5642980933189392,,-7.06017017364502e-05,1763260670.7917056
1.459293343941681e-06,593.2911310195923,1.6763806343078613e-08,-1.1263415217399597e-05,,5163,890.0,870.2567138671875,0.0,3.0279159545898438e-05,497664,0.5797839760780334,,-2.8759241104125977e-06,1763260671.823432
1.305683554164716e-06,593.5128540992737,6.51925802230835e-08,-2.942979335784912e-06,,5165,890.0,0.0014301727060228586,0.0,-0.031996965408325195,497920,0.6131852269172668,,-2.7894973754882812e-05,1763260672.045155
