losses/entropy,charts/episodic_return,losses/explained_variance,charts/learning_rate,losses/old_approx_kl,losses/value_loss,_runtime,losses/policy_loss,_timestamp,losses/approx_kl,losses/clipfrac,global_step,charts/episodic_length,_step,charts/SPS
0.5038327574729919,,0.00011914968490600586,1.328725011262577e-05,0.00036176666617393494,1231.1702880859375,568.254480600357,-0.00010285153985023499,1763260646.7956207,9.08970832824707e-07,0.0,477952,,4939,895.0
,332.0,,,,,568.8607037067413,,1763260647.4018438,,,478701,332.0,4946,
0.5533624291419983,,-0.03219795227050781,1.244239592779195e-05,-0.00027395039796829224,0.002416124800220132,569.5424644947052,-0.00019138306379318237,1763260648.0836046,5.042180418968201e-06,0.0,479360,,4953,895.0
0.5639466643333435,,-0.16088294982910156,1.213517680298537e-05,0.0005885697901248932,0.002418066607788205,570.03058552742,0.00019712001085281372,1763260648.5717256,1.0170042514801025e-06,0.0,479872,,4958,896.0
0.4995101988315582,,0.5240516662597656,1.182795676868409e-05,0.0002114502713084221,0.0008844501571729779,570.4883773326874,0.00011688470840454102,1763260649.0295174,1.9939616322517395e-06,0.0,480384,,4963,896.0
,500.0,,,,,571.2268657684326,,1763260649.7680058,,,481201,500.0,4971,
0.5809974670410156,,-0.00018024444580078125,1.129032261815155e-05,0.0004036072641611099,1337.906494140625,571.3221871852875,0.0004136599600315094,1763260649.8633273,5.716457962989807e-06,0.0,481280,,4972,896.0
0.5469863414764404,,-0.43778514862060547,1.0906297575274948e-05,0.00013309530913829803,0.0017338113393634558,571.8919823169708,-0.0004036352038383484,1763260650.4331224,5.77978789806366e-06,0.0,481920,,4978,896.0
,500.0,,,,,572.1560142040253,,1763260650.6971543,,,482201,500.0,4981,
0.579828143119812,,-0.4691274166107178,1.0215053407591768e-05,1.6638077795505524e-05,0.0017900725360959768,572.945188999176,0.00010402128100395203,1763260651.486329,3.4924596548080444e-07,0.0,483072,,4989,897.0
,368.0,,,,,573.3591439723969,,1763260651.900284,,,483569,368.0,4994,
0.6122579574584961,,-0.2428508996963501,9.062980097951367e-06,1.2762844562530518e-05,0.0015886561013758183,574.7203423976898,6.492435932159424e-05,1763260653.2614825,4.0605664253234863e-07,0.0,484992,,5008,897.0
0.5663644671440125,,0.00924140214920044,8.832565072225407e-06,-3.9254315197467804e-05,0.001570416847243905,575.0635826587677,-4.3336302042007446e-05,1763260653.6047227,2.7008354663848877e-08,0.0,485376,,5013,897.0
0.5975478887557983,,-0.27992820739746094,8.678955055074766e-06,-0.00048108864575624466,0.0018128299852833152,575.320538520813,-8.568167686462402e-08,1763260653.8616786,1.148320734500885e-06,0.0,485632,,5015,897.0
0.6043212413787842,,-0.1783078908920288,7.219662165880436e-06,-0.00030068308115005493,0.0014560968847945333,577.5345809459686,-0.0005252286791801453,1763260656.075721,2.255663275718689e-06,0.0,488064,,5039,898.0
0.5502126216888428,,0.00048035383224487305,5.299539225234184e-06,5.0679780542850494e-05,1279.9754638671875,580.4609215259552,2.4691224098205566e-05,1763260659.0020616,1.94646418094635e-07,0.0,491264,,5071,899.0
,500.0,,,,,584.6452748775482,,1763260663.186415,,,495922,500.0,5117,
,500.0,,,,,585.0862038135529,,1763260663.627344,,,496422,500.0,5122,
,500.0,,,,,585.555944442749,,1763260664.0970845,,,496922,500.0,5127,
0.5694224238395691,,0.00018197298049926758,1.8433179320709314e-06,5.274079740047455e-06,983.7474365234375,585.6574440002441,-1.4372169971466064e-05,1763260664.198584,1.3969838619232178e-08,0.0,497024,,5128,901.0
0.5812750458717346,,-0.3148895502090454,1.0752688694992685e-06,0.00013562478125095367,0.0018172854324802756,586.8016126155853,-7.950002327561378e-05,1763260665.3427527,7.078051567077637e-08,0.0,498304,,5140,902.0
,500.0,,,,,587.2821259498596,,1763260665.823266,,,498922,500.0,5146,
0.5238646864891052,,-0.06676316261291504,4.6082948301773285e-07,1.0617077350616455e-07,0.0014050203608348966,587.7237677574158,-8.19861888885498e-05,1763260666.2649078,2.2351741790771484e-08,0.0,499328,,5150,902.0
,500.0,,,,,587.7560105323792,,1763260666.2971506,,,499422,500.0,5151,
