losses/clipfrac,charts/learning_rate,losses/value_loss,charts/episodic_return,losses/explained_variance,global_step,charts/SPS,losses/entropy,losses/old_approx_kl,losses/policy_loss,losses/approx_kl,_runtime,charts/episodic_length,_step,_timestamp
0.0,1.6897081877687015e-05,0.0020732120610773563,,-0.01676309108734131,471936,1115.0,0.5453850030899048,0.0009133033454418182,0.0007415665313601494,6.791204214096069e-06,449.23346185684204,,4939,1763260527.1387908
,,,500.0,,472634,,,,,,449.8411190509796,500.0,4946,1763260527.746448
0.0,1.6052226783358492e-05,0.002229863777756691,,0.027190685272216797,473344,1115.0,0.46973875164985657,-0.00046909693628549576,0.0004779137670993805,1.2285076081752777e-05,450.51940393447876,,4953,1763260528.424733
0.0,1.5745008568046615e-05,0.0019858877640217543,,0.030450642108917236,473856,1115.0,0.578560471534729,0.00016155652701854706,-0.0010506194084882736,7.214024662971497e-06,450.95971512794495,,4958,1763260528.865044
0.0,1.5437788533745334e-05,0.0021550264209508896,,-0.020545125007629395,474368,1115.0,0.540195643901825,-2.3196451365947723e-05,-0.0005880221724510193,7.5856223702430725e-06,451.40202498435974,,4963,1763260529.307354
0.0,1.4976958482293412e-05,0.0031962445937097073,,0.007544219493865967,475136,1115.0,0.5232231020927429,0.0004823002964258194,0.0001472681760787964,3.246590495109558e-06,452.09470796585083,,4971,1763260530.000037
0.0,1.4900153473718092e-05,0.0020759734325110912,,0.006800174713134766,475264,1115.0,0.5664016008377075,0.00042790547013282776,-6.110593676567078e-05,1.6633421182632446e-06,452.20474195480347,,4972,1763260530.110071
0.0,1.4516129340336192e-05,0.002232137368991971,,-0.0073136091232299805,475904,1115.0,0.5177761912345886,4.48497012257576e-05,-0.0013102516531944275,8.913688361644745e-06,452.78629207611084,,4978,1763260530.691621
0.0,1.4362519323185552e-05,0.0027659221086651087,,0.021719396114349365,476160,1115.0,0.5180707573890686,2.6561319828033447e-05,0.0003125891089439392,9.723007678985596e-07,453.0086178779602,,4981,1763260530.9139469
,,,500.0,,476979,,,,,,453.7160642147064,500.0,4989,1763260531.6213932
,,,500.0,,477479,,,,,,454.1487445831299,500.0,4994,1763260532.0540736
0.0,1.267281095351791e-05,0.0019995500333607197,,-0.05255770683288574,478976,1115.0,0.5821868181228638,-0.0012010829523205757,-0.0004853866994380951,8.908100426197052e-06,455.4805462360382,,5008,1763260533.3858752
,,,500.0,,479479,,,,,,455.8820548057556,500.0,5013,1763260533.7873838
0.0,1.228878682013601e-05,0.0023905509151518345,,-0.02184581756591797,479616,1115.0,0.5613796710968018,0.00011898484081029892,-9.443610906600952e-05,7.553026080131531e-07,456.0633029937744,,5015,1763260533.968632
0.0,1.082949347619433e-05,0.0020096423104405403,,0.035325586795806885,482048,1115.0,0.5490950345993042,0.0002698926255106926,3.886595368385315e-05,6.882473826408386e-07,458.2296781539917,,5039,1763260536.1350071
0.0,8.909370080800727e-06,1360.603271484375,,-4.363059997558594e-05,485248,1115.0,0.5302457213401794,0.00030338671058416367,0.00010909140110015869,3.473833203315735e-07,461.0593943595886,,5071,1763260538.9647233
0.0,6.067588401492685e-06,0.002304610563442111,,0.018015801906585693,489984,1115.0,0.5542261004447937,-1.4087185263633728e-05,-7.413327693939209e-06,1.0244548320770264e-07,465.24321818351746,,5117,1763260543.1485472
0.0,5.760368821938755e-06,0.001860698452219367,,-0.003863811492919922,490496,1115.0,0.5473343729972839,0.0003572385758161545,-3.5434961318969727e-05,1.3355165719985962e-06,465.67892718315125,,5122,1763260543.5842562
0.0,5.453148787637474e-06,0.0020091873593628407,,0.004131913185119629,491008,1115.0,0.5296151638031006,1.7208047211170197e-05,0.00017354264855384827,1.0291114449501038e-06,466.14562606811523,,5127,1763260544.050955
0.0,5.376344233809505e-06,0.002039616694673896,,0.011683046817779541,491136,1115.0,0.5802026987075806,0.0003561154007911682,-0.00041250884532928467,2.6971101760864258e-06,466.25596380233765,,5128,1763260544.1612928
0.0,4.685100066126324e-06,561.4063110351562,,7.236003875732422e-05,492288,1115.0,0.4974285960197449,-0.00017758645117282867,0.00030572712421417236,4.7497451305389404e-07,467.276328086853,,5140,1763260545.181657
0.0,4.301075477997074e-06,0.001605478348210454,,0.008566200733184814,492928,1115.0,0.5582826137542725,0.00019517727196216583,0.00025336816906929016,7.450580596923828e-07,467.8193836212158,,5146,1763260545.7247126
0.0,4.070660452271113e-06,0.0018300996161997318,,-0.05016016960144043,493312,1115.0,0.5346537828445435,4.153884947299957e-05,-0.00010178983211517334,1.825392246246338e-07,468.18650698661804,,5150,1763260546.091836
0.0,3.993855443695793e-06,0.0019598922226577997,,0.010379314422607422,493440,1115.0,0.5352029800415039,-1.830700784921646e-05,-6.03310763835907e-05,1.9278377294540405e-07,468.2969844341278,,5151,1763260546.2023134
,,,500.0,,494603,,,,,,469.3337917327881,500.0,5163,1763260547.2391207
0.0,3.1490014862356475e-06,0.0021649738773703575,,-0.018796563148498535,494848,1115.0,0.5912531018257141,1.440383493900299e-05,1.1395663022994995e-05,1.6763806343078613e-08,469.5450677871704,,5165,1763260547.4503968
,,,500.0,,498012,,,,,,472.3090167045593,500.0,5196,1763260550.2143457
0.0,1.2288786592762335e-06,1511.0003662109375,,4.231929779052734e-06,498048,1115.0,0.5464146733283997,-1.377984881401062e-05,5.85019588470459e-05,5.960464477539063e-08,472.3888337612152,,5197,1763260550.2941628
