_runtime,charts/SPS,losses/entropy,charts/episodic_return,losses/explained_variance,losses/policy_loss,_step,global_step,losses/approx_kl,charts/episodic_length,charts/learning_rate,losses/value_loss,losses/old_approx_kl,losses/clipfrac,_timestamp
649.8514084815979,759.0,0.49338170886039734,,0.34308260679244995,0.0005538612604141235,4994,474496,1.8281862139701843e-06,,1.5360983525170013e-05,0.0016757086850702763,-1.8960796296596527e-05,0.0,1763260726.0145845
651.2268273830414,760.0,0.5518543720245361,,-0.3930872678756714,-0.0002738684415817261,5008,476032,3.6079436540603638e-06,,1.4439324331760872e-05,0.0014761880738660693,0.0002534128725528717,0.0,1763260727.3900034
651.7118945121765,760.0,0.48115354776382446,,-1.4133377075195312,0.0003226622939109802,5013,476544,3.918074071407318e-06,,1.4132104297459591e-05,0.006917830556631088,0.0005541862919926643,0.0,1763260727.8750706
651.8597083091736,,,500.0,,,5015,476776,,500.0,,,,,1763260728.0228844
654.1271469593048,762.0,0.5407794713973999,,-0.22013580799102783,-0.0028766440227627754,5039,479232,2.639833837747574e-05,,1.251920093636727e-05,0.001463483669795096,0.0001731952652335167,0.0,1763260730.290323
657.0289249420166,763.0,0.5013740062713623,,0.7929412722587585,0.0005144663155078888,5071,482432,1.6046687960624695e-06,,1.0599078450468369e-05,0.000829193159006536,-0.0001331837847828865,0.0,1763260733.192101
661.2964525222778,765.0,0.484574556350708,,0.2724335789680481,-5.749613046646118e-05,5117,487168,3.7010759115219116e-06,,7.757296771160327e-06,0.0012144383508712053,0.0005824621766805649,0.0,1763260737.4596286
661.7474970817566,766.0,0.43862587213516235,,-2.6996395587921143,-0.00020753592252731323,5122,487680,7.972121238708496e-07,,7.450076736859046e-06,0.0031508977990597486,-0.0001621060073375702,0.0,1763260737.9106731
662.2317776679993,766.0,0.5694860816001892,,0.15951311588287354,-0.00028154999017715454,5127,488192,2.7120113372802734e-06,,7.142857157305116e-06,0.0021764403209090233,0.0002239122986793518,0.0,1763260738.3949537
662.260956287384,,,500.0,,,5128,488276,,500.0,,,,,1763260738.4241323
663.3965637683868,767.0,0.47440674901008606,,0.2743842601776123,-0.0004627034068107605,5140,489472,1.0980293154716492e-06,,6.374807981046615e-06,0.0023870861623436213,-9.092222899198532e-05,0.0,1763260739.5597398
663.9916298389435,767.0,0.5483735203742981,,-0.15538740158081055,8.321180939674377e-05,5146,490112,4.991888999938965e-07,,5.990783392917365e-06,0.001755521516315639,-2.985633909702301e-05,0.0,1763260740.154806
664.3306293487549,767.0,0.5608770847320557,,0.028156697750091553,-0.00010027363896369934,5150,490496,4.738569259643555e-06,,5.760368821938755e-06,0.0013791411183774471,0.00029771216213703156,0.0,1763260740.4938054
664.4419672489166,767.0,0.47214826941490173,,-0.3785754442214966,0.0002819858491420746,5151,490624,4.497356712818146e-06,,5.683563813363435e-06,0.002694040536880493,-0.0005985377356410027,0.0,1763260740.6051433
665.6023337841034,768.0,0.5242756009101868,,0.32065731287002563,-0.000202864408493042,5163,491904,4.470348358154297e-07,,4.915514637104934e-06,0.0010219410760328174,-5.7250261306762695e-05,0.0,1763260741.7655098
665.8273828029633,768.0,0.5154657959938049,,0.5522197484970093,-8.649006485939026e-05,5165,492160,4.461035132408142e-07,,4.761904619954294e-06,0.0009789448231458664,0.00014288071542978287,0.0,1763260741.9905589
668.6572742462158,,,500.0,,,5196,495276,,500.0,,,,,1763260744.8204503
668.7551238536835,769.0,0.5444161295890808,,0.001902937889099121,-0.00016622990369796753,5197,495360,1.1548399925231934e-07,,2.8417819066817174e-06,1123.4207763671875,-9.121932089328766e-05,0.0,1763260744.9183
672.6150319576263,771.0,0.5214389562606812,,0.09795540571212769,-5.926936864852905e-06,5238,499584,3.3527612686157227e-08,,3.072196648190584e-07,0.0013667988823726773,2.6496127247810364e-05,0.0,1763260748.778208
672.7266864776611,771.0,0.5236230492591858,,0.1992132067680359,-7.469207048416138e-06,5239,499712,1.4901161193847656e-08,,2.3041474150886643e-07,0.002372494898736477,3.1534582376480103e-06,0.0,1763260748.8898625
