losses/approx_kl,_runtime,charts/episodic_length,losses/explained_variance,losses/old_approx_kl,global_step,losses/clipfrac,losses/value_loss,losses/policy_loss,charts/episodic_return,losses/entropy,charts/learning_rate,_timestamp,_step,charts/SPS
4.377216100692749e-06,562.8652172088623,,-0.10733628273010254,0.0007064845412969589,485632,0.0,0.0020536102820187807,-0.0008337553590536118,,0.5323270559310913,8.678955055074766e-06,1763260641.3980503,5122,919.0
3.548339009284973e-07,563.3098304271698,,0.008349776268005371,-9.034480899572372e-05,486144,0.0,0.001897343434393406,-0.00015466660261154175,,0.6205102801322937,8.371735930268187e-06,1763260641.8426635,5127,919.0
2.400018274784088e-06,563.4201753139496,,-0.02077662944793701,1.5146099030971527e-05,486272,0.0,0.0018909319769591093,-0.00037000328302383423,,0.5772162079811096,8.294930921692867e-06,1763260641.9530084,5128,919.0
,564.4820899963379,500.0,,,487499,,,,500.0,,,1763260643.014923,5140,
2.39349901676178e-07,565.0382249355316,,-0.046607255935668945,-1.0262243449687958e-05,488064,0.0,0.0023210698273032904,-3.548339009284973e-05,,0.624123752117157,7.219662165880436e-06,1763260643.571058,5146,919.0
4.461035132408142e-07,565.3706917762756,,-6.639957427978516e-05,6.937142461538315e-05,488448,0.0,1852.339599609375,-0.00017298758029937744,,0.5427439212799072,6.989247140154475e-06,1763260643.9035249,5150,920.0
5.00120222568512e-07,565.4804892539978,,-0.045558929443359375,-0.00014893990010023117,488576,0.0,0.0020069279707968235,0.00016200542449951172,,0.5636443495750427,6.912442586326506e-06,1763260644.0133224,5151,920.0
7.469207048416138e-07,566.6167325973511,,0.013135552406311035,-0.00010039284825325012,489856,0.0,0.0017821842338889837,-0.0003073960542678833,,0.5836730599403381,6.144393410068005e-06,1763260645.1495657,5163,920.0
1.5506520867347717e-06,566.8361947536469,,0.004621624946594238,-0.00040505919605493546,490112,0.0,0.0022584963589906693,-9.536277502775192e-05,,0.5449494123458862,5.990783392917365e-06,1763260645.3690279,5165,920.0
3.7439167499542236e-07,569.5889873504639,,0.06526172161102295,0.00019517168402671814,493184,0.0,0.0017727813683450222,4.233792424201965e-05,,0.58322674036026,4.147465460846433e-06,1763260648.1218204,5196,921.0
2.5704503059387207e-07,569.7006254196167,,-0.32659339904785156,5.504116415977478e-06,493312,0.0,0.0020312382839620113,-0.00017440970987081528,,0.5726596713066101,4.070660452271113e-06,1763260648.2334585,5197,921.0
,573.4017610549927,500.0,,,497466,,,,500.0,,,1763260651.9345942,5238,
1.4901161193847656e-08,573.4931211471558,,-4.2319297790527344e-05,3.3620744943618774e-06,497536,0.0,1583.8148193359375,-4.455447196960449e-06,,0.6152961850166321,1.5360983525170013e-06,1763260652.0259542,5239,923.0
2.9802322387695312e-08,573.9359042644501,,2.962350845336914e-05,7.770955562591553e-06,498048,0.0,1445.86279296875,-3.5606324672698975e-05,,0.5993877649307251,1.2288786592762335e-06,1763260652.4687374,5244,923.0
5.122274160385132e-08,574.6349682807922,,0.014090776443481445,-1.7778947949409485e-06,498816,0.0,0.0017176913097500801,-1.1786818504333496e-05,,0.580254316329956,7.680491762585007e-07,1763260653.1678014,5251,923.0
9.313225746154785e-09,574.9675896167755,,-0.031243205070495605,1.3552606105804443e-05,499200,0.0,0.0017696883296594024,-2.8755515813827515e-05,,0.5945096015930176,5.376344347496342e-07,1763260653.5004227,5255,923.0
,575.191504240036,500.0,,,499466,,,,500.0,,,1763260653.7243373,5258,
