losses/entropy,losses/policy_loss,losses/value_loss,_runtime,charts/episodic_return,losses/explained_variance,losses/old_approx_kl,_timestamp,charts/episodic_length,_step,charts/SPS,charts/learning_rate,losses/approx_kl,losses/clipfrac,global_step
0.5798912644386292,0.004207879304885864,307.3963623046875,74.07489371299744,,0.12901461124420166,-0.008282303810119629,1763260152.6106796,,330,506.0,0.00028801843291148543,0.0009263325482606888,0.0,20096
0.6144370436668396,-0.011456593871116638,136.77488708496094,74.30533194541931,,0.2001175880432129,-0.004842199385166168,1763260152.8411179,,332,506.0,0.0002879416279029101,0.002069920301437378,0.0,20224
,,,74.95767974853516,231.0,,,1763260153.4934657,231.0,337,,,,,20631
0.5644903182983398,0.0055669210851192474,183.55287170410156,75.40297794342041,,0.2770807147026062,-0.0028045400977134705,1763260153.9387639,,340,508.0,0.0002875576028600335,0.0002170279622077942,0.0,20864
0.5596252083778381,0.0001277141273021698,310.96478271484375,79.69958233833313,,-0.008702993392944336,-4.3895095586776733e-05,1763260158.2353683,,370,517.0,0.0002860215026885271,5.06080687046051e-06,0.0,23424
,,,80.38525414466858,280.0,,,1763260158.92104,280.0,375,,,,,23904
0.565529465675354,-0.0014340952038764954,240.24949645996094,83.40426993370056,,0.0021810531616210938,0.0007029939442873001,1763260161.9400558,,396,522.0,0.00028471581754274666,1.4642253518104553e-05,0.0,25600
0.5305471420288086,0.00024788081645965576,257.9060363769531,87.40106964111328,,0.0008089542388916016,0.0003605000674724579,1763260165.9368556,,425,528.0,0.0002832565223798156,2.1338462829589844e-05,0.0,28032
0.5589127540588379,0.004697855561971664,239.4169921875,89.56298565864563,,-0.011179924011230469,-0.00940952729433775,1763260168.0987716,,441,531.0,0.0002824884722940624,0.00018870364874601364,0.0,29312
0.546211838722229,-0.007553432136774063,268.1662902832031,90.69562578201294,,0.11923867464065552,0.0073799919337034225,1763260169.2314117,,450,532.0,0.0002821044472511858,0.0018357746303081512,0.00390625,29952
0.5483489036560059,-0.0004894733428955078,185.9912567138672,93.9047691822052,,0.27154695987701416,-0.0037054847925901413,1763260172.440555,,471,535.0,0.00028095237212255597,0.0002021361142396927,0.0,31872
,,,95.19436740875244,214.0,,,1763260173.7301533,214.0,481,,,,,32763
,,,96.46266388893127,218.0,,,1763260174.9984498,218.0,490,,,,,33460
0.5862932801246643,0.01266971230506897,366.5802001953125,98.57504606246948,,-0.01151430606842041,0.012064490467309952,1763260177.110832,,504,540.0,0.0002792626619338989,0.000762036070227623,0.0,34688
,,,100.23036932945251,216.0,,,1763260178.7661552,216.0,515,,,,,35762
,,,102.35705852508545,240.0,,,1763260180.8928444,240.0,530,,,,,37042
,,,103.74674248695374,500.0,,,1763260182.2825284,500.0,539,,,,,38015
0.5423341989517212,-0.0023967400193214417,723.4014892578125,104.79982614517212,,0.001562952995300293,0.010605623945593834,1763260183.335612,,547,547.0,0.0002769585116766393,0.000649426132440567,0.0,38528
0.575171947479248,-0.005003780126571655,133.4171142578125,106.13115429878235,,0.2905914783477783,-0.014845747500658035,1763260184.6669402,,555,549.0,0.0002764208766166121,0.002985747531056404,0.0,39424
,,,106.57519316673279,196.0,,,1763260185.110979,196.0,559,,,,,39689
0.5733845233917236,-0.002704240381717682,100.7455062866211,107.95939660072327,,0.0693432092666626,0.0008194996044039726,1763260186.4951825,,568,551.0,0.00027572966064326465,0.00015795323997735977,0.0,40576
0.5650023818016052,-0.013031378388404846,101.68818664550781,112.02446413040161,,-0.1740649938583374,-0.0023793475702404976,1763260190.56025,,595,555.0,0.00027419356047175825,0.0016170656308531761,0.00390625,43136
0.5197682976722717,-0.0012931451201438904,80.87300109863281,114.41706132888794,,-0.005556464195251465,0.00048732757568359375,1763260192.9528472,,612,558.0,0.0002732719003688544,0.00012400560081005096,0.0,44672
0.5331137180328369,0.043123409152030945,288.58917236328125,114.62482905387878,,0.004533350467681885,-0.015150771476328373,1763260193.160615,,614,558.0,0.0002731950953602791,0.0038681384176015854,0.017578125,44800
,,,116.79649019241333,500.0,,,1763260195.332276,500.0,630,,,,,46225
0.5539896488189697,0.01636233925819397,737.114501953125,117.59552907943726,,0.0012372732162475586,-0.008373931050300598,1763260196.131315,,636,561.0,0.0002720430202316493,0.001980982720851898,0.001953125,46720
0.5783141851425171,-0.02704189345240593,628.6848754882812,118.18685984611511,,0.08415061235427856,0.028850436210632324,1763260196.7226458,,640,562.0,0.0002718126052059233,0.002016473561525345,0.005859375,47104
0.5748088359832764,-0.0006935000419616699,432.1461486816406,119.52050304412842,,0.076754629611969,9.971205145120621e-05,1763260198.056289,,650,563.0,0.0002712749701458961,1.062639057636261e-06,0.0,48000
,,,121.11845898628235,179.0,,,1763260199.654245,179.0,664,,,,,49021
0.5605244040489197,-0.0030324161052703857,675.9531860351562,123.99692511558533,,0.005315005779266357,0.0052373092621564865,1763260202.532711,,684,567.0,0.00026958525995723903,8.56444239616394e-05,0.0,50816
0.4921953082084656,-0.0014574788510799408,609.1538696289062,124.61423182487488,,0.06657421588897705,0.0017124265432357788,1763260203.1500177,,689,567.0,0.00026935484493151307,2.9267743229866028e-05,0.0,51200
,,,125.77717304229736,225.0,,,1763260204.312959,225.0,698,,,,,51978
,,,126.32682943344116,380.0,,,1763260204.8626153,380.0,702,,,,,52358
0.5226009488105774,0.0013448726385831833,120.8281021118164,127.09127378463745,,0.5786512494087219,-0.0020002787932753563,1763260205.6270597,,707,570.0,0.0002683563798200339,4.697311669588089e-05,0.0,52864
,,,130.02685284614563,292.0,,,1763260208.5626388,292.0,729,,,,,54875
0.5552694201469421,-0.0014904290437698364,36.34328079223633,133.8354103565216,,-0.09731626510620117,-0.005369960330426693,1763260212.3711963,,757,576.0,0.0002656682045198977,8.453335613012314e-05,0.0,57344
,,,134.38120317459106,319.0,,,1763260212.916989,319.0,762,,,,,57787
,,,134.98224520683289,160.0,,,1763260213.5180311,160.0,767,,,,,58204
0.5584216117858887,-0.004534158855676651,802.7401123046875,136.0784454345703,,0.17199134826660156,0.004915341734886169,1763260214.6142313,,775,579.0,0.00026474654441699386,0.00023202039301395416,0.0,58880
0.5384140014648438,-0.0013859272003173828,58.07649230957031,137.86554741859436,,-1.6896088123321533,-0.0006366129964590073,1763260216.4013333,,788,581.0,0.00026397849433124065,1.9010156393051147e-05,0.0,60160
0.5464547276496887,-0.0004842802882194519,34.7786865234375,138.03576803207397,,-1.3420214653015137,8.411519229412079e-05,1763260216.571554,,789,581.0,0.00026390168932266533,9.425356984138489e-05,0.0,60288
0.5680413246154785,0.0003415048122406006,20.861156463623047,139.16044163703918,,0.05763506889343262,-3.4457072615623474e-05,1763260217.6962276,,797,582.0,0.0002634408592712134,3.259629011154175e-06,0.0,61056
0.5063552856445312,0.0005654580891132355,17.255916595458984,140.37949109077454,,-0.26406705379486084,-0.00023206043988466263,1763260218.915277,,806,584.0,0.00026290322421118617,2.388935536146164e-05,0.0,61952
0.5198612213134766,-0.0008641481399536133,20.690370559692383,141.63059377670288,,-0.060712575912475586,0.0007572174072265625,1763260220.1663797,,815,586.0,0.00026236558915115893,1.1693686246871948e-05,0.0,62848
0.46060094237327576,0.0059967972338199615,829.90087890625,148.45253896713257,,0.01298379898071289,-0.0021614450961351395,1763260226.9883249,,863,592.0,0.0002595238038338721,0.0005960892885923386,0.0,67584
0.5312711000442505,0.0002162046730518341,5.8725738525390625,149.7237274646759,,-0.003263235092163086,0.0009124483913183212,1763260228.2595134,,872,593.0,0.00025898616877384484,1.8630176782608032e-05,0.0,68480
0.49133357405662537,-0.0007000826299190521,6.14431095123291,150.28600454330444,,0.008213937282562256,-0.0057250577956438065,1763260228.8217905,,876,594.0,0.0002587557537481189,5.120597779750824e-05,0.0,68864
,,,155.68528604507446,500.0,,,1763260234.221072,500.0,916,,,,,72927
0.496724009513855,-0.004258289933204651,1418.985595703125,156.55921983718872,,0.0001023411750793457,-0.0028496738523244858,1763260235.0950058,,922,601.0,0.00025599077343940735,0.00017356500029563904,0.0,73472
0.48348861932754517,0.0071165189146995544,0.5123239755630493,157.79981660842896,,-0.3901996612548828,-0.009120780043303967,1763260236.3356025,,930,602.0,0.0002554531383793801,0.0018378356471657753,0.015625,74368
0.5515130758285522,0.00784110277891159,0.26148858666419983,158.89455389976501,,0.09158986806869507,-0.006288268603384495,1763260237.4303398,,938,603.0,0.0002549923083279282,0.0003461921587586403,0.0,75136
,,,159.27019572257996,500.0,,,1763260237.8059816,500.0,941,,,,,75427
0.4992212951183319,0.014365289360284805,1011.5970458984375,159.4284930229187,,0.002132713794708252,-0.006416787393391132,1763260237.964279,,942,604.0,0.0002547618933022022,0.00453538354486227,0.0234375,75520
0.5038726925849915,-0.006657540798187256,0.12879744172096252,160.31707906723022,,-0.6998827457427979,-0.0043116407468914986,1763260238.852865,,948,604.0,0.0002543778682593256,0.0004155123606324196,0.0,76160
,,,163.91783022880554,296.0,,,1763260242.4536161,296.0,974,,,,,78723
0.36216890811920166,-0.03138241916894913,17.81338119506836,164.7517170906067,,0.5033761262893677,-0.027057921513915062,1763260243.287503,,980,608.0,0.0002524577430449426,0.005232592113316059,0.017578125,79360
0.4086487889289856,-0.010189592838287354,347.7671203613281,165.19300937652588,,0.6580844521522522,0.006098851561546326,1763260243.7287953,,985,609.0,0.00025222732801921666,0.004006737843155861,0.046875,79744
,,,166.4120934009552,363.0,,,1763260244.9478793,363.0,995,,,,,80724
0.35035210847854614,-0.005335956811904907,5.038692474365234,166.73838329315186,,0.7167296409606934,0.010538456030189991,1763260245.2741692,,997,611.0,0.00025153611204586923,0.0006386851891875267,0.0,80896
0.3866907060146332,0.003603961318731308,3.03419828414917,169.24273252487183,,-4.704303741455078,-0.0009086411446332932,1763260247.7785184,,1015,613.0,0.00025046084192581475,4.974380135536194e-05,0.0,82688
0.40889912843704224,-0.007514521479606628,1.515049695968628,170.00482320785522,,-9.216201782226562,0.018296927213668823,1763260248.5406091,,1020,613.0,0.00025015362189151347,0.002961280755698681,0.00390625,83200
,,,171.51769399642944,500.0,,,1763260250.05348,500.0,1031,,,,,84332
,,,174.26887679100037,332.0,,,1763260252.8046627,332.0,1050,,,,,86164
0.40981990098953247,0.0009543299674987793,255.35992431640625,174.7701756954193,,0.28640615940093994,0.00548948161303997,1763260253.3059616,,1053,616.0,0.00024815669166855514,0.0014103930443525314,0.00390625,86528
0.3863987326622009,-0.00023252889513969421,402.920654296875,175.34513759613037,,0.6661633849143982,0.0005623381584882736,1763260253.8809235,,1058,616.0,0.0002479262766428292,9.86643135547638e-06,0.0,86912
0.35973429679870605,-0.0009545832872390747,1018.2032470703125,178.54692435264587,,0.04726111888885498,0.0022252611815929413,1763260257.0827103,,1083,618.0,0.0002465437864884734,0.0001288577914237976,0.0,89216
,,,179.61299896240234,500.0,,,1763260258.1487849,500.0,1091,,,,,90023
,,,181.5379114151001,500.0,,,1763260260.0736973,500.0,1106,,,,,91523
0.2756493091583252,-0.0071910470724105835,2.398728370666504,182.69458317756653,,-1765.09521484375,-0.002067157067358494,1763260261.230369,,1118,625.0,0.00024439324624836445,0.0003398759290575981,0.0,92800
,,,183.2822241783142,500.0,,,1763260261.81801,500.0,1125,,,,,93523
0.3267318606376648,-0.0013031214475631714,4.504785537719727,184.07143092155457,,-0.4431464672088623,-0.005650869570672512,1763260262.6072168,,1133,630.0,0.0002434715861454606,0.00023360643535852432,0.009765625,94336
,,,185.46465301513672,500.0,,,1763260264.000439,500.0,1145,,,,,95523
,,,187.82064819335938,500.0,,,1763260266.356434,500.0,1164,,,,,97523
0.3857666254043579,-8.629448711872101e-05,1905.41650390625,187.96540212631226,,-0.0007219314575195312,0.00109010748565197,1763260266.501188,,1165,635.0,0.0002415514609310776,2.954527735710144e-05,0.0,97536
0.4018857479095459,-0.00491940975189209,0.0015066973865032196,188.90626573562622,,0.09384113550186157,0.006486600264906883,1763260267.4420516,,1172,636.0,0.00024109063087962568,0.0012103896588087082,0.0,98304
0.436131089925766,-0.010666217654943466,0.008439178578555584,190.02109789848328,,-8.58966064453125,0.01576073095202446,1763260268.5568838,,1181,637.0,0.00024055299581959844,0.000777791254222393,0.00390625,99200
0.44040346145629883,-0.0015814900398254395,0.00708677526563406,190.65817618370056,,-1.5642683506011963,0.0018914472311735153,1763260269.193962,,1186,638.0,0.00024024577578529716,0.00029434263706207275,0.0,99712
0.3107494115829468,0.0024167653173208237,0.001057888614013791,192.0972466468811,,0.16177386045455933,0.0038646552711725235,1763260270.6330326,,1197,639.0,0.00023955453070811927,0.0003801342099905014,0.0,100864
,,,193.6372194290161,500.0,,,1763260272.1730053,500.0,1213,,,,,102523
0.3688313663005829,-0.014808118343353271,0.007313838228583336,193.81942224502563,,0.050552546977996826,0.013742503710091114,1763260272.3552082,,1215,643.0,0.0002384792605880648,0.0013694996014237404,0.0,102656
0.38881587982177734,-0.0028849951922893524,0.0017632863018661737,194.85739040374756,,0.14259743690490723,-0.004598268307745457,1763260273.3931763,,1226,646.0,0.0002377880155108869,0.0010212166234850883,0.00390625,103808
0.3985407054424286,-0.0004488229751586914,0.003481139661744237,195.19249820709229,,0.24612826108932495,-0.00019156653434038162,1763260273.7282841,,1230,647.0,0.00023755760048516095,0.0002217395231127739,0.0,104192
0.43607497215270996,-0.006217561662197113,1316.8182373046875,195.55767130851746,,0.00019502639770507812,0.0007828129455447197,1763260274.0934572,,1234,648.0,0.00023732718545943499,0.0002541514113545418,0.0,104576
0.43049389123916626,0.0005530565977096558,0.003964147996157408,196.91321206092834,,0.14497756958007812,0.0024675028398633003,1763260275.448998,,1245,650.0,0.0002366359403822571,4.896428436040878e-05,0.0,105728
0.38483116030693054,0.01084231585264206,590.18798828125,198.09059739112854,,0.000488579273223877,-0.003357389010488987,1763260276.6263833,,1254,651.0,0.00023609830532222986,0.0010734936222434044,0.0,106624
0.29082512855529785,-0.021443229168653488,0.00024599459720775485,200.329341173172,,-0.6423747539520264,0.025240618735551834,1763260278.865127,,1271,653.0,0.00023502303520217538,0.0040681445971131325,0.009765625,108416
0.36302974820137024,0.001530008390545845,0.005019523203372955,203.81504726409912,,0.05177277326583862,-0.0026611322537064552,1763260282.3508332,,1299,656.0,0.00023333333956543356,7.233861833810806e-05,0.0,111232
0.45989176630973816,-0.013283459469676018,0.0036522476002573967,207.8051300048828,,-2.236560344696045,-0.0007935157045722008,1763260286.340916,,1339,665.0,0.00023087557929102331,0.0015510404482483864,0.0078125,115328
0.4170416295528412,0.0010003000497817993,0.0006378135294653475,207.91455554962158,,-0.9910579919815063,0.007384894415736198,1763260286.4503415,,1340,665.0,0.000230798774282448,0.00022923573851585388,0.0,115456
0.47782546281814575,-0.006544657051563263,0.0009351735934615135,208.72125840187073,,0.5689361691474915,-0.0066339848563075066,1763260287.2570443,,1349,667.0,0.00023026113922242075,0.00021386612206697464,0.0,116352
0.482866108417511,-0.018581578508019447,0.0105319544672966,209.97434163093567,,0.02399080991744995,0.020472902804613113,1763260288.5101275,,1363,670.0,0.00022941628412809223,0.003318524919450283,0.0,117760
0.4700874090194702,0.0009056515991687775,0.00031869884696789086,210.22692394256592,,0.22968220710754395,0.0024772966280579567,1763260288.7627099,,1365,671.0,0.0002292626741109416,0.0016333544626832008,0.00390625,118016
,,,210.60328674316406,500.0,,,1763260289.1390727,500.0,1370,,,,,118523
,,,211.51464366912842,500.0,,,1763260290.0504296,500.0,1380,,,,,119523
0.4123760461807251,0.010791324079036713,1629.0301513671875,211.59468507766724,,0.0007587671279907227,0.0018848013132810593,1763260290.130471,,1381,674.0,0.00022834101400803775,0.0006214175373315811,0.0,119552
0.46232444047927856,0.0014616511762142181,0.0014772182330489159,212.48267936706543,,0.028743267059326172,0.0035755690187215805,1763260291.0184653,,1388,675.0,0.00022788018395658582,0.00014207512140274048,0.0,120320
,,,213.31385207176208,500.0,,,1763260291.849638,500.0,1395,,,,,121023
0.5111382007598877,0.008443301543593407,0.0002883825800381601,213.94189977645874,,-0.014408230781555176,0.034076906740665436,1763260292.4776857,,1399,676.0,0.00022718893887940794,0.002411280758678913,0.017578125,121472
,,,214.63582730293274,500.0,,,1763260293.1716132,500.0,1405,,,,,122023
0.5214206576347351,-0.023501552641391754,0.0026211757212877274,218.0353672504425,,-0.27387869358062744,-0.02462814934551716,1763260296.5711532,,1432,679.0,0.00022519200865644962,0.013407048769295216,0.03515625,124800
0.5307040810585022,-0.0018773153424263,0.0007377576548606157,218.17783951759338,,-0.2958240509033203,-0.0033781826496124268,1763260296.7136254,,1433,679.0,0.0002251152036478743,0.0002673547714948654,0.0,124928
0.4774247109889984,0.0002276971936225891,1269.7462158203125,220.89522671699524,,3.641843795776367e-05,0.0023600468412041664,1763260299.4310126,,1455,681.0,0.00022380951850209385,3.564637154340744e-05,0.0,127104
0.5131732821464539,0.0005405470728874207,0.009923657402396202,221.0534234046936,,-0.06039893627166748,0.0023582298308610916,1763260299.5892093,,1456,681.0,0.00022373271349351853,3.8100406527519226e-05,0.0,127232
0.48984792828559875,0.007586494088172913,0.001831665402278304,221.19752144813538,,-0.23424386978149414,0.007706655189394951,1763260299.7333074,,1457,681.0,0.0002236559084849432,0.0005608834326267242,0.0,127360
0.5202056169509888,0.0036457031965255737,614.6060791015625,227.00612092018127,,-4.0531158447265625e-06,-0.0051815928891301155,1763260305.5419068,,1514,691.0,0.00022019969765096903,0.0004002908244729042,0.0,133120
0.45644450187683105,-0.0018988382071256638,0.0015577810117974877,227.70586967468262,,0.1565321683883667,0.0032979119569063187,1763260306.2416556,,1521,692.0,0.0002197388675995171,0.00010663643479347229,0.0,133888
0.46510130167007446,-0.0026193782687187195,0.004872843157500029,228.04064750671387,,0.10975730419158936,0.01591363549232483,1763260306.5764334,,1525,693.0,0.00021950845257379115,0.002214559353888035,0.0,134272
,,,228.19400811195374,500.0,,,1763260306.729794,500.0,1527,,,,,134523
0.49580466747283936,-0.001233518123626709,0.008709684014320374,228.40923190116882,,-0.0538029670715332,0.005775116384029388,1763260306.9450178,,1529,694.0,0.00021927803754806519,0.001120327040553093,0.0,134656
0.4811345338821411,0.0010130777955055237,0.008053108118474483,228.85631132125854,,-0.09999120235443115,0.0005130190402269363,1763260307.3920972,,1534,695.0,0.0002189708175137639,0.00024561770260334015,0.0,135168
0.5313528180122375,-0.002515174448490143,0.0004880367196165025,229.07800364494324,,-0.17707645893096924,0.0008027404546737671,1763260307.6137896,,1536,695.0,0.00021881720749661326,8.549913763999939e-05,0.0,135424
0.5551972985267639,-0.0011324621737003326,1627.45654296875,229.67004346847534,,-4.00543212890625e-05,0.0025602607056498528,1763260308.2058294,,1543,696.0,0.00021843318245373666,2.8670765459537506e-05,0.0,136064
0.5165586471557617,-0.04215996712446213,0.0014467397704720497,229.8925769329071,,0.0627630352973938,0.006630202755331993,1763260308.4283628,,1545,697.0,0.00021827957243658602,0.0051712412387132645,0.00390625,136320
