charts/learning_rate,losses/explained_variance,charts/SPS,losses/old_approx_kl,charts/episodic_length,_timestamp,charts/episodic_return,losses/entropy,_runtime,losses/policy_loss,global_step,_step,losses/value_loss,losses/clipfrac,losses/approx_kl
1.397849428030895e-05,-0.5334947109222412,911.0,-0.0005823830142617226,,1763260635.9964602,,0.5030970573425293,557.4523601531982,-0.0007642656564712524,476800,4939,0.002305549569427967,0.0,8.123926818370819e-06
1.3517665138351731e-05,0.0801803469657898,911.0,-0.0010897805914282799,,1763260636.7066545,,0.5252805948257446,558.1625545024872,-0.0007355138659477234,477568,4946,0.0012495943810790777,0.0,4.283152520656586e-06
1.3133641004969832e-05,-0.2808382511138916,911.0,-0.0004967879503965378,,1763260637.302041,,0.5131765007972717,558.7579410076141,-0.0014006942510604858,478208,4953,0.0021327403374016285,0.0,1.2010335922241211e-05
1.282642097066855e-05,-0.010743856430053711,912.0,5.04637137055397e-05,,1763260637.757366,,0.5299110412597656,559.2132658958435,-9.715557098388672e-05,478720,4958,0.001871090498752892,0.0,9.471550583839417e-07
1.251920093636727e-05,-0.7378919124603271,912.0,-7.913447916507721e-06,,1763260638.2065113,,0.535581648349762,559.6624112129211,3.3348798751831055e-05,479232,4963,0.0026420936919748783,0.0,4.519708454608917e-06
,,,,500.0,1763260638.9502735,500.0,,560.4061734676361,,480071,4971,,,
1.198156678583473e-05,-3.457069396972656e-05,912.0,-0.0002318955957889557,,1763260639.0363622,,0.5326551198959351,560.4922621250153,0.00012179091572761536,480128,4972,1628.5301513671875,0.0,2.8349459171295166e-06
1.159754265245283e-05,-0.08200395107269287,912.0,-0.0002688048407435417,,1763260639.6336203,,0.5661492943763733,561.0895202159882,-0.00010755658149719238,480768,4978,0.0019241434056311846,0.0,6.975606083869934e-07
,,,,500.0,1763260639.8778744,500.0,,561.3337743282318,,481071,4981,,,
1.0906297575274948e-05,0.06649333238601685,913.0,-7.025059312582016e-05,,1763260640.6851072,,0.5246702432632446,562.1410071849823,-0.0002497062087059021,481920,4989,0.0015164390206336975,0.0,1.3085082173347473e-06
1.0599078450468369e-05,-0.36111223697662354,913.0,0.00027891527861356735,,1763260641.1440146,,0.551472008228302,562.5999145507812,-0.0006331801414489746,482432,4994,0.0017502066912129521,0.0,5.603767931461334e-06
9.754224265634548e-06,0.15702605247497559,913.0,-0.00016083847731351852,,1763260642.513843,,0.5748165845870972,563.969743013382,0.0002801641821861267,483840,5008,0.0015457523986697197,0.0,4.672445356845856e-06
9.447004231333267e-06,0.054177165031433105,913.0,-3.5109929740428925e-05,,1763260642.9667175,,0.5450780391693115,564.4226174354553,3.5353004932403564e-06,484352,5013,0.0013505966635420918,0.0,4.936009645462036e-08
,,,,500.0,1763260643.1113853,500.0,,564.5672852993011,,484571,5015,,,
7.834101779735647e-06,-0.1875920295715332,914.0,-0.00017675943672657013,,1763260645.408178,,0.5483306646347046,566.8640780448914,0.00012252479791641235,487040,5039,0.001649447251111269,0.0,7.506459951400757e-07
5.913978384342045e-06,-0.10649192333221436,915.0,-2.7799978852272034e-06,,1763260648.316753,,0.5497313737869263,569.7726528644562,-8.72984528541565e-05,490240,5071,0.0019356380216777325,0.0,1.2014061212539673e-07
3.0721967050340027e-06,0.16616207361221313,917.0,4.4265761971473694e-05,,1763260652.6013336,,0.5047670602798462,574.0572335720062,-8.334219455718994e-05,494976,5117,0.0019883771892637014,0.0,2.9243528842926025e-07
2.764976898106397e-06,-0.044621944427490234,917.0,1.688208431005478e-05,,1763260653.0833602,,0.5624918937683105,574.5392601490021,-0.00014512240886688232,495488,5122,0.0016700049163773656,0.0,2.952292561531067e-07
2.457757318552467e-06,0.26807957887649536,917.0,4.13237139582634e-05,,1763260653.5337334,,0.5387096405029297,574.9896333217621,-4.363805055618286e-05,496000,5127,0.0016301126452162862,0.0,1.126900315284729e-07
,,,,500.0,1763260653.5609431,500.0,,575.0168430805206,,496071,5128,,,
1.6897081422939664e-06,-0.31173551082611084,917.0,5.094613879919052e-05,,1763260654.698183,,0.49910929799079895,576.1540830135345,-6.566569209098816e-05,497280,5140,0.002017209306359291,0.0,7.543712854385376e-08
1.305683554164716e-06,0.05027568340301514,918.0,7.109064608812332e-05,,1763260655.28808,,0.5183542966842651,576.7439799308777,-3.763660788536072e-05,497920,5146,0.0017383821541443467,0.0,5.3085386753082275e-08
1.0752688694992685e-06,-0.025817394256591797,918.0,-3.783591091632843e-05,,1763260655.6283503,,0.4886488914489746,577.0842502117157,-3.082305192947388e-05,498304,5150,0.001877638278529048,0.0,2.7939677238464355e-08
9.984638609239482e-07,-0.1239156723022461,918.0,4.960130900144577e-05,,1763260655.7426198,,0.5283783078193665,577.1985197067261,-1.475401222705841e-05,498432,5151,0.001591175445355475,0.0,2.7939677238464355e-09
3.072196648190584e-07,7.957220077514648e-05,918.0,6.6515058279037476e-06,,1763260656.7944627,,0.5633818507194519,578.2503626346588,-4.906207323074341e-06,499584,5163,1844.18798828125,0.0,1.862645149230957e-09
1.536098324095292e-07,0.0004413723945617676,918.0,-1.6773119568824768e-06,,1763260657.0577254,,0.5478084683418274,578.5136253833771,2.566725015640259e-06,499840,5165,0.0016803762409836054,0.0,1.0244548320770264e-08
