_step,_timestamp,losses/entropy,charts/episodic_length,charts/learning_rate,charts/SPS,losses/value_loss,losses/explained_variance,_runtime,charts/episodic_return,losses/approx_kl,losses/clipfrac,global_step,losses/old_approx_kl,losses/policy_loss
4915,1763260529.3796082,0.5154497623443604,,1.8356375221628696e-05,1103.0,1153.0096435546875,1.4007091522216797e-05,451.4699821472168,,5.812384188175201e-06,0.0,469504,0.00044004712253808975,-0.0007824189960956573
4920,1763260529.855641,0.5224882960319519,,1.8049155187327415e-05,1103.0,533.679443359375,4.744529724121094e-05,451.94601488113403,,3.1050294637680054e-06,0.0,470016,0.00036279112100601196,0.0003747120499610901
4932,1763260531.0030565,0.5467005372047424,,1.7281105101574212e-05,1103.0,0.0019050873816013336,0.028655171394348145,453.093430519104,,7.730908691883087e-06,0.0,471296,0.0014792857691645622,0.0008694753050804138
4933,1763260531.0419116,,500.0,,,,,453.1322855949402,500.0,,,471410,,
4939,1763260531.5605295,0.5436577796936035,,1.6897081877687015e-05,1103.0,1895.33447265625,5.6684017181396484e-05,453.65090346336365,,3.5176053643226624e-06,0.0,471936,-0.0002548610791563988,0.00061749666929245
4946,1763260532.2628713,0.5021897554397583,,1.6436251826235093e-05,1103.0,0.0018067089840769768,-0.047766923904418945,454.3532452583313,,1.0211952030658722e-05,0.0,472704,-0.00021556299179792404,0.0005503837019205093
4953,1763260532.879157,,500.0,,,,,454.96953105926514,500.0,,,473410,,
4958,1763260533.3206918,,500.0,,,,,455.4110658168793,500.0,,,473910,,
4963,1763260533.792467,,500.0,,,,,455.8828411102295,500.0,,,474410,,
4971,1763260534.5540361,0.49615511298179626,,1.4900153473718092e-05,1103.0,0.0019873110577464104,-0.20523476600646973,456.6444101333618,,1.385621726512909e-05,0.0,475264,0.0018043238669633865,-0.002136688679456711
4972,1763260534.6642783,0.5095746517181396,,1.4823348465142772e-05,1103.0,0.001990534598007798,-0.05578458309173584,456.754652261734,,8.188188076019287e-06,0.0,475392,-0.0003841724246740341,0.0007020123302936554
4978,1763260535.1472049,,500.0,,,,,457.23757886886597,500.0,,,475910,,
4981,1763260535.4783006,0.5837280750274658,,1.4285714314610232e-05,1103.0,0.0015681085642427206,0.07913750410079956,457.5686745643616,,2.0274892449378967e-06,0.0,476288,0.00012377183884382248,0.0003043152391910553
4989,1763260536.1770813,0.5520301461219788,,1.3824885172653012e-05,1103.0,0.002383700106292963,0.1688605546951294,458.26745533943176,,3.970228135585785e-06,0.0,477056,0.00037850532680749893,-0.0004567280411720276
4994,1763260536.6226795,0.5231317281723022,,1.3517665138351731e-05,1103.0,0.002061225473880768,0.25540411472320557,458.7130534648895,,4.822388291358948e-06,0.0,477568,0.00011577270925045013,-0.000598616898059845
5008,1763260537.9099529,0.5297994613647461,,1.267281095351791e-05,1103.0,1204.472412109375,0.00010025501251220703,460.00032687187195,,2.0889565348625183e-06,0.0,478976,-0.0004034237936139107,-0.0004707165062427521
5013,1763260538.354191,0.5630990862846375,,1.2365591828711331e-05,1103.0,929.49267578125,9.34600830078125e-05,460.4445650577545,,2.7939677238464355e-07,0.0,479488,-1.8419697880744934e-05,-1.7492100596427917e-05
5015,1763260538.575183,0.5944432616233826,,1.221198181156069e-05,1103.0,0.001900937408208847,-0.030712008476257324,460.6655569076538,,4.7124922275543213e-07,0.0,479744,4.5668333768844604e-05,-6.321072578430176e-05
5039,1763260540.74601,0.5444339513778687,,1.075268846761901e-05,1103.0,0.0015360122779384255,0.0333256721496582,462.83638405799866,,4.190951585769653e-08,0.0,482176,6.579514592885971e-05,-1.9263476133346558e-05
5071,1763260543.620398,,500.0,,,,,465.7107720375061,500.0,,,485410,,
5117,1763260547.8452,0.5621162056922913,,5.990783392917365e-06,1104.0,0.002499255584552884,-0.15558183193206787,469.935574054718,,4.0978193283081055e-07,0.0,490112,0.00024881958961486816,7.495097815990448e-05
5122,1763260548.325902,0.5358110666275024,,5.683563813363435e-06,1104.0,0.002180450828745961,-0.20272231101989746,470.4162759780884,,1.5208497643470764e-06,0.0,490624,0.00039807241410017014,-0.00011405535042285919
5127,1763260548.7647712,0.5201806426048279,,5.376344233809505e-06,1104.0,0.0021844813600182533,0.07377833127975464,470.85514521598816,,7.450580596923828e-09,0.0,491136,3.865733742713928e-05,1.249648630619049e-05
5128,1763260548.8752234,0.4886704981327057,,5.299539225234184e-06,1104.0,0.0022748003248125315,-0.029085278511047363,470.96559739112854,,1.62515789270401e-06,0.0,491264,-6.782542914152145e-05,-0.00037754327058792114
5140,1763260549.9020877,0.49295783042907715,,4.608295057551004e-06,1104.0,1671.85791015625,9.304285049438477e-05,471.99246168136597,,1.3187527656555176e-06,0.0,492416,0.0003805235028266907,8.969008922576904e-05
5146,1763260550.4895985,0.5596891641616821,,4.224270469421754e-06,1104.0,0.002386136446148157,0.28599023818969727,472.57997250556946,,2.557411789894104e-06,0.0,493056,0.00020294822752475739,-0.0006688088178634644
5150,1763260550.8202317,0.5764960050582886,,3.993855443695793e-06,1104.0,1834.6956787109375,-0.00039064884185791016,472.9106056690216,,5.867332220077515e-07,0.0,493440,0.00021773017942905426,0.00019360333681106567
5151,1763260550.928283,0.47450658679008484,,3.9170508898678236e-06,1104.0,0.0017908376175910234,0.3752520680427551,473.01865696907043,,2.1224841475486755e-06,0.0,493568,0.0005423827096819878,-0.00017706677317619324
5163,1763260552.0665162,0.5283215641975403,,3.1490014862356475e-06,1104.0,0.0021280688233673573,0.07045352458953857,474.1568901538849,,2.2444874048233032e-07,0.0,494848,-9.969808161258698e-06,-0.00011596828699111938
5165,1763260552.1788235,0.4817379117012024,,3.0721967050340027e-06,1104.0,1324.8958740234375,5.4001808166503906e-05,474.26919746398926,,1.7415732145309448e-07,0.0,494976,9.375158697366714e-05,2.6982277631759644e-05
5196,1763260555.0360918,0.5303575992584229,,1.152073764387751e-06,1104.0,0.0020070141181349754,-0.05703628063201904,477.1264657974243,,9.499490261077881e-08,0.0,498176,6.01448118686676e-05,-3.8061290979385376e-05
5197,1763260555.1455872,0.551463782787323,,1.0752688694992685e-06,1104.0,0.0018067319178953767,0.04505324363708496,477.23596119880676,,9.313225746154785e-09,0.0,498304,1.494772732257843e-05,-2.0993873476982117e-05
