charts/SPS,charts/episodic_length,global_step,losses/clipfrac,losses/explained_variance,charts/learning_rate,_timestamp,losses/entropy,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,losses/approx_kl,_runtime,losses/value_loss,_step
889.0,,477056,0.0,0.00022095441818237305,1.3824885172653012e-05,1763260649.3544333,0.5503767132759094,0.00017115473747253418,-0.0002585388720035553,,4.116445779800415e-07,570.8234152793884,277.1423645019531,4915
889.0,,477568,0.0,0.00025659799575805664,1.3517665138351731e-05,1763260649.8354669,0.4490243196487427,0.00030298344790935516,3.903079777956009e-05,,3.0854716897010803e-06,571.3044488430023,152.75302124023438,4920
889.0,,478848,0.0,-0.042997002601623535,1.274961596209323e-05,1763260650.979733,0.5633472204208374,-0.0002456754446029663,-0.0004006922245025635,,1.4092773199081421e-05,572.4487149715424,0.0015440057031810284,4932
,500.0,478944,,,,1763260651.013228,,,,500.0,,572.4822099208832,,4933
890.0,,479488,0.0,0.00010484457015991211,1.2365591828711331e-05,1763260651.5380573,0.5127782821655273,-2.3014843463897705e-05,-8.260644972324371e-05,,3.028661012649536e-06,573.007039308548,1485.0308837890625,4939
890.0,,480256,0.0,0.16976076364517212,1.190476177725941e-05,1763260652.2845535,0.5677608251571655,4.6040862798690796e-05,-0.0007061883807182312,,3.6954879760742188e-06,573.7535355091095,0.00145323621109128,4946
,500.0,480944,,,,1763260652.860913,,,,500.0,,574.3298950195312,,4953
,500.0,481444,,,,1763260653.3420925,,,,500.0,,574.8110744953156,,4958
,500.0,481944,,,,1763260653.7844138,,,,500.0,,575.2533957958221,,4963
891.0,,482816,0.0,-0.1483147144317627,1.0368663424742408e-05,1763260654.5846615,0.5220221281051636,0.0002876371145248413,1.9645318388938904e-05,,3.948807716369629e-07,576.0536434650421,0.001868774532340467,4971
891.0,500.0,482944,0.0,-0.00015103816986083984,1.0291858416167088e-05,1763260654.6982887,0.5810329914093018,0.0001011677086353302,-5.820952355861664e-05,500.0,7.636845111846924e-08,576.1672706604004,1890.159912109375,4972
891.0,,483584,0.0,0.27096694707870483,9.907834282785188e-06,1763260655.2837327,0.5884262323379517,2.816319465637207e-05,0.00031004566699266434,,4.560686647891998e-06,576.7527146339417,0.0015200128545984626,4978
,500.0,483944,,,,1763260655.538544,,,,500.0,,577.0075259208679,,4981
892.0,,484736,0.0,-0.008780598640441895,9.216590115102008e-06,1763260656.3109818,0.5474936962127686,0.0002362765371799469,0.00014058779925107956,,2.448447048664093e-06,577.7799637317657,0.0014857202768325806,4989
892.0,,485248,0.0,0.019271016120910645,8.909370080800727e-06,1763260656.7546978,0.5255982279777527,-0.00013385992497205734,-0.0009185671806335449,,3.904104232788086e-06,578.2236797809601,0.0016785827465355396,4994
892.0,,486656,0.0,0.21411627531051636,8.064515895966906e-06,1763260658.0047371,0.5288001298904419,-0.0002575106918811798,0.0002165231853723526,,8.158385753631592e-07,579.4737191200256,0.0018560481257736683,5008
893.0,,487168,0.0,-0.19644474983215332,7.757296771160327e-06,1763260658.476736,0.5076202154159546,-0.0006043128669261932,7.549114525318146e-05,,1.5292316675186157e-06,579.945718050003,0.002002404071390629,5013
893.0,,487424,0.0,0.17848998308181763,7.603686754009686e-06,1763260658.698718,0.5383286476135254,-4.450976848602295e-05,0.00021245796233415604,,2.5797635316848755e-07,580.1677000522614,0.0017677496653050184,5015
894.0,,489856,0.0,0.0013732314109802246,6.144393410068005e-06,1763260660.8640559,0.5627121925354004,-0.00018827058374881744,9.539537131786346e-06,,1.712702214717865e-06,582.333037853241,0.0020498200319707394,5039
895.0,,493056,0.0,0.00020945072174072266,4.224270469421754e-06,1763260663.7185142,0.5127295255661011,-8.075684309005737e-05,1.8437393009662628e-05,,2.1327286958694458e-07,585.1874961853027,528.0897827148438,5071
896.0,,497792,0.0,0.10791277885437012,1.3824884490531986e-06,1763260667.8958538,0.5275991559028625,9.067356586456299e-06,-1.0314397513866425e-05,,1.210719347000122e-08,589.3648357391357,0.001591236563399434,5117
897.0,,498304,0.0,-0.3264085054397583,1.0752688694992685e-06,1763260668.3331697,0.5603777766227722,1.7289072275161743e-05,-2.3682601749897003e-05,,2.7939677238464355e-09,589.8021516799927,0.002185502788051963,5122
897.0,,498816,0.0,-0.18671298027038574,7.680491762585007e-07,1763260668.803559,0.5364594459533691,-1.3031065464019775e-05,-4.636310040950775e-05,,2.2351741790771484e-08,590.2725410461426,0.0021926190238445997,5127
897.0,500.0,498944,0.0,-2.753734588623047e-05,6.912442245265993e-07,1763260668.9128358,0.5422766804695129,-4.976987838745117e-06,-6.90855085849762e-06,500.0,1.1175870895385742e-08,590.381817817688,1778.4163818359375,5128
