global_step,losses/old_approx_kl,charts/learning_rate,losses/clipfrac,losses/policy_loss,_step,charts/episodic_length,losses/approx_kl,_runtime,charts/SPS,losses/value_loss,_timestamp,losses/entropy,losses/explained_variance,charts/episodic_return
477196,,,,,4989,500.0,,648.2298684120178,,,1763260724.3838964,,,500.0
477824,-5.8815814554691315e-05,1.336405512120109e-05,0.0,-0.0008932724595069885,4994,,2.4391338229179382e-06,648.81818318367,766.0,0.0017614271491765976,1763260724.9722111,0.5620594620704651,-0.012035846710205078,
479232,-0.0005926359444856644,1.251920093636727e-05,0.0,8.886866271495819e-05,5008,,3.470107913017273e-06,650.0853950977325,767.0,1491.3104248046875,1763260726.239423,0.5250959992408752,0.0001881122589111328,
479744,0.0001224307343363762,1.221198181156069e-05,0.0,-0.0002891905605792999,5013,,2.187676727771759e-06,650.5337541103363,767.0,1700.617919921875,1763260726.687782,0.3909789025783539,4.792213439941406e-05,
480000,-0.00044792238622903824,1.205837179441005e-05,0.0,-0.000570930540561676,5015,,2.530403435230255e-06,650.7558434009552,767.0,0.001667224569246173,1763260726.9098713,0.5554863214492798,0.043874382972717285,
482432,-0.00034995004534721375,1.0599078450468369e-05,0.0,0.00021168217062950134,5039,,7.189810276031494e-07,652.975977897644,768.0,0.002344449982047081,1763260729.1300058,0.5762213468551636,-0.1233983039855957,
485696,,,,,5071,500.0,,655.8496670722961,,,1763260732.003695,,,500.0
490368,0.000332600437104702,5.837173375766724e-06,0.0,-0.00010591745376586914,5117,,1.1427327990531921e-06,660.1055815219879,772.0,0.002881114138290286,1763260736.2596095,0.4944698214530945,-0.9568531513214111,
490880,0.000142696313560009,5.529953796212794e-06,0.0,-0.0001200363039970398,5122,,4.0885061025619507e-07,660.5915992259979,772.0,0.0019850770477205515,1763260736.7456272,0.5280958414077759,-0.15147829055786133,
491392,0.0002881288528442383,5.222734216658864e-06,0.0,-0.0005689561367034912,5127,,2.425163984298706e-06,661.0424211025238,772.0,0.002516799606382847,1763260737.196449,0.5249074697494507,-0.22449171543121338,
491520,0.000458497554063797,5.145929208083544e-06,0.0,-6.680376827716827e-05,5128,,1.8570572137832642e-06,661.1521308422089,773.0,0.001957639819011092,1763260737.3061588,0.4926225543022156,-0.10264980792999268,
492696,,,,,5140,500.0,,662.2644395828247,,,1763260738.4184675,,,500.0
493312,-2.2390857338905334e-05,4.070660452271113e-06,0.0,-1.7583370208740234e-06,5146,,8.568167686462402e-08,662.8570644855499,773.0,388.29266357421875,1763260739.0110924,0.5560230612754822,-7.021427154541016e-05,
493824,-8.895248174667358e-05,3.763440872717183e-06,0.0,-0.0002544000744819641,5150,,6.817281246185303e-07,663.3062527179718,774.0,0.0016842446057125926,1763260739.4602807,0.5207573771476746,-0.061221957206726074,
493952,-0.00010362174361944199,3.686635864141863e-06,0.0,-0.00033856509253382683,5151,,4.908069968223572e-07,663.4175219535828,774.0,0.0015672921435907483,1763260739.57155,0.5110875368118286,-0.08497238159179688,
495196,,,,,5163,500.0,,664.4973707199097,,,1763260740.6513987,,,500.0
495360,0.0001231236383318901,2.8417819066817174e-06,0.0,7.580965757369995e-05,5165,,1.0896474123001099e-07,664.7295210361481,774.0,0.0020588801708072424,1763260740.883549,0.5308398008346558,-0.03567636013031006,
498560,1.2242235243320465e-05,9.216589660354657e-07,0.0,-1.2250617146492004e-05,5196,,1.955777406692505e-08,667.5960404872894,776.0,0.001961815869435668,1763260743.7500684,0.5600115060806274,0.05010819435119629,
498688,-7.653608918190002e-06,8.448540711469832e-07,0.0,-1.3986602425575256e-05,5197,,2.60770320892334e-08,667.7378852367401,776.0,0.0018798046512529254,1763260743.8919132,0.5635973811149597,-0.0005197525024414062,
