losses/clipfrac,losses/entropy,losses/explained_variance,losses/policy_loss,_step,charts/learning_rate,global_step,charts/SPS,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,charts/episodic_return,_runtime,_timestamp,losses/value_loss
0.0,0.6074768304824829,-1.0848045349121094e-05,-4.2185187339782715e-05,4994,1.244239592779195e-05,479360,897.0,7.525086402893066e-07,3.248266875743866e-05,,,568.3742361068726,1763260646.8995972,1029.892333984375
,,,,5008,,480795,,,,500.0,500.0,569.6403121948242,1763260648.1656733,
,,,,5013,,481295,,,,500.0,500.0,570.1150252819061,1763260648.6403863,
0.0,0.5175936818122864,0.22546106576919556,-0.0003110244870185852,5015,1.1136712601000909e-05,481536,898.0,1.5022233128547668e-06,0.00032726023346185684,,,570.3296506404877,1763260648.8550117,0.0012925490736961365
0.0,0.5902324914932251,0.01581054925918579,-0.0005969256162643433,5039,9.677419257059228e-06,483968,899.0,1.9390136003494263e-06,2.641044557094574e-05,,,572.5008664131165,1763260651.0262275,0.0014085117727518082
0.0,0.5414039492607117,-3.1948089599609375e-05,7.148087024688721e-05,5071,7.757296771160327e-06,487168,900.0,2.5797635316848755e-07,1.727323979139328e-05,,,575.3809862136841,1763260653.9063473,916.0653076171875
0.0,0.5659675598144531,-0.01581442356109619,-0.0002644956111907959,5117,4.915514637104934e-06,491904,902.0,9.881332516670227e-07,0.00012132246047258377,,,579.6019852161407,1763260658.1273463,0.0009023569291457534
0.0,0.5565714836120605,-28.650836944580078,4.32431697845459e-05,5122,4.608295057551004e-06,492416,902.0,2.477318048477173e-07,-8.939579129219055e-05,,,580.0437786579132,1763260658.5691397,0.01027789805084467
0.0,0.5854730606079102,0.033615946769714355,-0.0002138875424861908,5127,4.301075477997074e-06,492928,902.0,1.0542571544647217e-06,1.5020370483398438e-05,,,580.5160031318665,1763260659.0413642,0.0010166214779019356
0.0,0.569348931312561,-0.06409239768981934,0.00015934184193611145,5128,4.224270469421754e-06,493056,902.0,3.46451997756958e-07,-0.00011432543396949768,,,580.6251504421234,1763260659.1505115,0.001240863697603345
0.0,0.5801617503166199,0.04086583852767944,-6.815418601036072e-05,5140,3.533026074364898e-06,494208,903.0,1.471489667892456e-07,7.263943552970886e-05,,,581.6556572914124,1763260660.1810184,0.0010280115529894829
0.0,0.5328627228736877,0.23688602447509766,-2.804398536682129e-05,5146,3.1490014862356475e-06,494848,903.0,6.537884473800659e-07,0.00011293590068817139,,,582.2327823638916,1763260660.7581434,0.0012828900944441557
0.0,0.5318498015403748,0.057648420333862305,-0.0001660361886024475,5150,2.918586687883362e-06,495232,903.0,1.210719347000122e-07,-4.075467586517334e-06,,,582.5629167556763,1763260661.0882778,0.0012443463783711195
0.0,0.5582810640335083,-0.06383252143859863,2.3968517780303955e-05,5151,2.8417819066817174e-06,495360,903.0,2.3283064365386963e-08,-1.4287419617176056e-05,,,582.6735763549805,1763260661.1989374,0.0014271235559135675
,,,,5163,,496567,,,,500.0,500.0,583.7171454429626,1763260662.2425065,
0.0,0.4977077841758728,0.033967018127441406,-6.571412086486816e-06,5165,1.9969277218478965e-06,496768,904.0,9.313225746154785e-09,-6.120651960372925e-06,,,583.916497707367,1763260662.4418588,0.0012067144270986319
0.0,0.530259907245636,-0.0961141586303711,6.891787052154541e-08,5196,7.68049162047646e-08,499968,905.0,8.381903171539307e-09,-5.355104804039001e-07,,,586.7622044086456,1763260665.2875655,0.0010835595894604921
