_step,losses/entropy,_timestamp,charts/episodic_length,losses/explained_variance,charts/episodic_return,losses/approx_kl,_runtime,losses/policy_loss,losses/value_loss,losses/old_approx_kl,charts/SPS,charts/learning_rate,global_step,losses/clipfrac
4915,0.4670891761779785,1763260646.0189953,,-0.11105036735534668,,1.9157305359840393e-05,567.4726102352142,0.0007601529359817505,0.0036050088237971067,-0.0008992869406938553,895.0,1.3671275155502371e-05,477312,0.0
4920,0.532795250415802,1763260646.4732318,,-0.022661447525024414,,1.124851405620575e-05,567.92684674263,0.0004856344312429428,0.002446154598146677,0.0007220711559057236,895.0,1.336405512120109e-05,477824,0.0
4932,0.446037232875824,1763260647.5239847,,6.0498714447021484e-05,,2.8507784008979797e-06,568.9775996208191,0.0005428306758403778,701.8972778320312,0.00045993831008672714,895.0,1.267281095351791e-05,478976,0.0
4933,0.4765298366546631,1763260647.6684768,,0.13241314888000488,,1.258309930562973e-05,569.1220917701721,-0.001223444938659668,0.003698389744386077,0.00047795381397008896,895.0,1.259600594494259e-05,479104,0.0
4939,0.5518600940704346,1763260648.2324967,,-0.021177172660827637,,4.466623067855835e-06,569.6861116886139,-0.0008393153548240662,0.002926872344687581,0.00048407912254333496,896.0,1.221198181156069e-05,479744,0.0
4946,0.4748440980911255,1763260648.8321629,,4.267692565917969e-05,,3.4263357520103455e-06,570.2857778072357,-6.0869380831718445e-05,1961.0093994140625,0.0001500183716416359,896.0,1.182795676868409e-05,480384,0.0
4953,0.535420835018158,1763260649.50894,,-0.046485304832458496,,8.000992238521576e-06,570.9625549316406,-5.026906728744507e-05,0.0034589245915412903,-5.756504833698273e-06,896.0,1.136712762672687e-05,481152,0.0
4958,0.4866073727607727,1763260649.9961977,,0.03402024507522583,,9.592622518539429e-08,571.4498126506805,-4.9658119678497314e-06,0.002785620279610157,-3.055669367313385e-06,896.0,1.1059907592425589e-05,481664,0.0
4963,0.5308648943901062,1763260650.450727,,-0.13379454612731934,,1.9669532775878906e-05,571.9043419361115,-0.002161014825105667,0.004622220993041992,0.00011591613292694092,897.0,1.075268846761901e-05,482176,0.0
4971,0.5316377878189087,1763260651.1684492,,-0.0003147125244140625,,2.345070242881775e-06,572.622064113617,0.0005325451493263245,1019.9129638671875,-0.00018420256674289703,897.0,1.0291858416167088e-05,482944,0.0
4972,0.43659985065460205,1763260651.2798178,,0.20053422451019287,,3.798864781856537e-06,572.7334327697754,-2.1688640117645264e-05,0.0036120396107435226,0.00037356186658143997,897.0,1.0215053407591768e-05,483072,0.0
4978,0.5156676173210144,1763260651.8864522,,0.0397336483001709,,4.723668098449707e-06,573.3400671482086,-0.0006689894944429398,0.0043211099691689014,-0.0005659498274326324,897.0,9.831029274209868e-06,483712,0.0
4981,0.5343983769416809,1763260652.1132553,,2.759695053100586e-05,,1.2312084436416626e-06,573.5668702125549,-0.00010363012552261353,518.2545166015625,-0.00027564167976379395,897.0,9.677419257059228e-06,483968,0.0
4989,,1763260652.8801186,500.0,,500.0,,574.3337335586548,,,,,,484858,
4994,,1763260653.3583646,500.0,,500.0,,574.8119795322418,,,,,,485358,
5008,0.5845832228660583,1763260654.7037506,,0.10791873931884766,,9.631738066673279e-06,576.1573655605316,-0.0010872334241867065,0.0028248056769371033,-0.0011883657425642014,898.0,7.987710887391586e-06,486784,0.0
5013,0.46457797288894653,1763260655.1882298,,0.005597472190856934,,7.683411240577698e-06,576.6418447494507,-0.0003479272127151489,0.0028202426619827747,0.0007145628333091736,898.0,7.680491762585007e-06,487296,0.0
5015,0.46163082122802734,1763260655.3017037,,-0.00013399124145507812,,8.094124495983124e-06,576.7553186416626,0.0010307654738426208,1362.47998046875,0.0008928207680583,898.0,7.603686754009686e-06,487424,0.0
5039,,1763260657.5107374,500.0,,500.0,,578.9643523693085,,,,,,489858,
5071,0.5888545513153076,1763260660.5367007,,-0.011490345001220703,,5.988404154777527e-07,581.9903156757355,-2.956576645374298e-05,0.0034904899075627327,-0.00022636447101831436,900.0,4.147465460846433e-06,493184,0.0
5117,0.43111610412597656,1763260664.6639712,,0.0013718605041503906,,7.282942533493042e-07,586.1175861358643,-0.000387486070394516,1623.492919921875,0.0003853794187307358,902.0,1.3824884490531986e-06,497792,0.0
5122,0.5700197815895081,1763260665.1086588,,-0.0001157522201538086,,4.284083843231201e-08,586.5622737407684,-3.667175769805908e-05,1388.257568359375,-3.8310885429382324e-05,902.0,1.0752688694992685e-06,498304,0.0
5127,0.543306827545166,1763260665.5849557,,6.097555160522461e-05,,4.6566128730773926e-09,587.0385706424713,-2.5784596800804138e-05,743.2427368164062,7.81472772359848e-06,902.0,7.680491762585007e-07,498816,0.0
5128,0.5241022706031799,1763260665.695675,,-0.03392744064331055,,2.1420419216156006e-08,587.1492898464203,-4.433095455169678e-06,0.004314590245485306,3.677327185869217e-05,902.0,6.912442245265993e-07,498944,0.0
