losses/approx_kl,charts/learning_rate,_step,_timestamp,charts/SPS,losses/value_loss,losses/old_approx_kl,charts/episodic_return,losses/entropy,losses/policy_loss,losses/explained_variance,global_step,losses/clipfrac,_runtime,charts/episodic_length
1.2135133147239685e-06,8.064515895966906e-06,5122,1763260541.5531673,1112.0,0.0019959190394729376,0.00017673242837190628,,0.4265083372592926,-0.00028419122099876404,0.10857176780700684,486656,0.0,463.64640045166016,
1.716427505016327e-06,7.757296771160327e-06,5127,1763260541.9893863,1112.0,0.0031600692309439182,-0.00024077389389276505,,0.4512362480163574,5.521439015865326e-05,0.11074930429458618,487168,0.0,464.08261942863464,
6.51925802230835e-08,7.680491762585007e-06,5128,1763260542.0966437,1112.0,0.0019688031170517206,0.00016205944120883942,,0.4523147642612457,3.77018004655838e-05,0.12306708097457886,487296,0.0,464.18987679481506,
,,5140,1763260543.1364353,,,,500.0,,,,488508,,465.22966837882996,500.0
1.519918441772461e-06,6.605222552025225e-06,5146,1763260543.701307,1112.0,1188.1226806640625,-0.0002241954207420349,,0.4708954393863678,4.4848769903182983e-05,9.733438491821289e-05,489088,0.0,465.79454016685486,
,,5150,1763260544.0411277,,,,500.0,,,,489508,,466.1343607902527,500.0
6.51925802230835e-08,6.298002972471295e-06,5151,1763260544.136345,1112.0,1334.5682373046875,1.8164515495300293e-05,,0.39714112877845764,5.133450031280518e-06,-4.76837158203125e-07,489600,0.0,466.2295780181885,
7.040798664093018e-07,5.529953796212794e-06,5163,1763260545.2633016,1112.0,0.00216991500928998,0.00038250163197517395,,0.4161331057548523,0.00022382289171218872,-0.16767358779907227,490880,0.0,467.35653471946716,
5.504116415977478e-07,5.376344233809505e-06,5165,1763260545.483094,1112.0,0.0023891087621450424,8.373614400625229e-05,,0.44864434003829956,-0.00012186169624328613,0.10463446378707886,491136,0.0,467.576327085495,
1.8067657947540283e-07,3.456221293163253e-06,5196,1763260548.335769,1112.0,0.0020856650080531836,-8.65589827299118e-05,,0.4418219327926636,-0.00021573156118392944,0.015894651412963867,494336,0.0,470.4290020465851,
4.889443516731262e-07,3.3794162845879328e-06,5197,1763260548.4452221,1112.0,0.0023814302403479815,0.00014876294881105423,,0.43719902634620667,-0.00015887059271335602,0.052644968032836914,494464,0.0,470.538455247879,
1.4901161193847656e-08,9.216589660354657e-07,5238,1763260552.0731466,1112.0,1689.0350341796875,2.152658998966217e-05,,0.4510495960712433,3.659352660179138e-05,8.404254913330078e-05,498560,0.0,474.1663796901703,
4.6566128730773926e-08,8.448540711469832e-07,5239,1763260552.180943,1112.0,0.0026616333052515984,-5.605071783065796e-05,,0.45664218068122864,-4.222989082336426e-05,0.03939342498779297,498688,0.0,474.27417612075806,
9.313225746154785e-09,5.376344347496342e-07,5244,1763260552.6250465,1112.0,0.0024869972839951515,6.994232535362244e-06,,0.46444976329803467,-2.7082860469818115e-06,-0.08094918727874756,499200,0.0,474.71827960014343,
5.587935447692871e-09,7.68049162047646e-08,5251,1763260553.3443792,1112.0,0.0024220403283834457,-1.944601535797119e-06,,0.4468647837638855,-6.487593054771423e-06,0.03720790147781372,499968,0.0,475.43761229515076,
